subject,block,trial,task,sfgpi_regret,optimal_dist
8,0,71,3,16.0,5.0
8,0,72,0,4.0,6.0
8,0,73,1,56.0,7.0
8,0,74,2,68.0,7.0
8,0,75,3,44.0,6.0
8,0,76,0,0.0,5.0
8,0,77,1,14.0,5.0
8,0,78,2,34.0,7.0
8,0,79,3,35.0,5.0
8,0,80,0,85.0,4.0
8,0,81,1,68.0,5.0
8,0,82,2,26.0,6.0
8,0,83,3,53.0,7.0
8,0,84,0,133.0,5.0
8,0,85,1,56.0,6.0
8,0,86,2,28.0,7.0
8,0,87,3,143.0,6.0
8,0,88,0,37.0,4.0
8,0,89,1,44.0,5.0
8,0,90,2,10.0,6.0
8,0,91,3,75.0,6.0
8,0,92,0,36.0,5.0
8,0,93,1,14.0,7.0
8,0,94,2,12.0,5.0
8,0,95,3,14.0,5.0
8,0,96,0,78.0,5.0
8,0,97,1,28.0,8.0
8,0,98,2,8.0,7.0
8,0,99,3,11.0,7.0
9,0,0,0,11.0,5.0
9,0,1,1,136.0,6.0
9,0,2,2,12.0,5.0
9,0,3,3,80.0,5.0
9,0,4,0,82.0,5.0
9,0,5,1,72.0,6.0
9,0,6,2,48.0,6.0
9,0,7,3,75.0,5.0
9,0,8,0,8.0,4.0
9,0,9,1,178.0,5.0
9,0,10,2,34.0,5.0
9,0,11,3,16.0,5.0
9,0,12,0,3.0,6.0
9,0,13,1,64.0,5.0
9,0,14,2,30.0,7.0
9,0,15,3,81.0,5.0
9,0,16,0,75.0,3.0
9,0,17,1,58.0,5.0
9,0,18,2,8.0,5.0
9,0,19,3,19.0,6.0
9,0,20,0,56.0,5.0
9,0,21,1,14.0,7.0
9,0,22,2,30.0,5.0
9,0,23,3,55.0,7.0
9,0,24,0,24.0,6.0
9,0,25,1,66.0,8.0
9,0,26,2,48.0,5.0
9,0,27,3,22.0,6.0
9,0,28,0,93.0,6.0
9,0,29,1,32.0,7.0
9,0,30,2,30.0,5.0
9,0,31,3,81.0,8.0
9,0,32,0,10.0,5.0
9,0,33,1,34.0,6.0
9,0,34,2,44.0,7.0
9,0,35,3,58.0,5.0
9,0,36,0,82.0,4.0
9,0,37,1,72.0,8.0
9,0,38,2,6.0,6.0
9,0,39,3,175.0,6.0
9,0,40,0,11.0,5.0
9,0,41,1,30.0,9.0
9,0,42,2,24.0,6.0
9,0,43,3,6.0,5.0
9,0,44,0,23.0,6.0
9,0,45,1,56.0,7.0
9,0,46,2,38.0,6.0
9,0,47,3,17.0,8.0
9,0,48,0,85.0,4.0
9,0,49,1,28.0,7.0
9,0,50,2,8.0,7.0
9,0,51,3,33.0,6.0
9,0,52,0,85.0,5.0
9,0,53,1,18.0,9.0
9,0,54,2,40.0,7.0
9,0,55,3,9.0,6.0
9,0,56,0,59.0,6.0
9,0,57,1,6.0,7.0
9,0,58,2,10.0,7.0
9,0,59,3,85.0,5.0
9,0,60,0,10.0,6.0
9,0,61,1,2.0,7.0
9,0,62,2,8.0,6.0
9,0,63,3,61.0,8.0
9,0,64,0,18.0,5.0
9,0,65,1,20.0,8.0
9,0,66,2,16.0,5.0
9,0,67,3,28.0,5.0
9,0,68,0,57.0,6.0
9,0,69,1,12.0,8.0
9,0,70,2,14.0,6.0
9,0,71,3,18.0,5.0
9,0,72,0,2.0,6.0
9,0,73,1,24.0,7.0
9,0,74,2,52.0,7.0
9,0,75,3,43.0,6.0
9,0,76,0,6.0,5.0
9,0,77,1,78.0,5.0
9,0,78,2,26.0,7.0
9,0,79,3,38.0,5.0
9,0,80,0,2.0,4.0
9,0,81,1,32.0,5.0
9,0,82,2,22.0,6.0
9,0,83,3,65.0,7.0
9,0,84,0,161.0,5.0
9,0,85,1,26.0,6.0
9,0,86,2,16.0,7.0
9,0,87,3,21.0,6.0
9,0,88,0,37.0,4.0
9,0,89,1,16.0,5.0
9,0,90,2,26.0,6.0
9,0,91,3,29.0,6.0
9,0,92,0,42.0,5.0
9,0,93,1,62.0,7.0
9,0,94,2,28.0,5.0
9,0,95,3,79.0,5.0
9,0,96,0,35.0,5.0
9,0,97,1,38.0,8.0
9,0,98,2,28.0,7.0
9,0,99,3,52.0,7.0
