subject,block,trial,task,sfgpi_regret,optimal_dist
8,0,144,0,52.0,5.0
8,0,145,1,8.0,5.0
8,0,146,2,20.0,6.0
8,0,147,3,28.0,8.0
8,0,148,0,119.0,6.0
8,0,149,1,0.0,5.0
8,0,150,2,30.0,7.0
8,0,151,3,28.0,5.0
8,0,152,0,20.0,5.0
8,0,153,1,42.0,5.0
8,0,154,2,18.0,7.0
8,0,155,3,15.0,8.0
8,0,156,0,29.0,6.0
8,0,157,1,12.0,8.0
8,0,158,2,32.0,6.0
8,0,159,3,15.0,5.0
8,0,160,0,34.0,4.0
8,0,161,1,14.0,6.0
8,0,162,2,68.0,6.0
8,0,163,3,20.0,5.0
8,0,164,0,51.0,3.0
8,0,165,1,46.0,8.0
8,0,166,2,56.0,7.0
8,0,167,3,79.0,6.0
8,0,168,0,20.0,5.0
8,0,169,1,18.0,5.0
8,0,170,2,30.0,6.0
8,0,171,3,53.0,7.0
8,0,172,0,28.0,7.0
8,0,173,1,30.0,7.0
8,0,174,2,34.0,6.0
8,0,175,3,7.0,6.0
8,0,176,0,103.0,5.0
8,0,177,1,30.0,5.0
8,0,178,2,42.0,7.0
8,0,179,3,50.0,7.0
8,0,180,0,101.0,4.0
8,0,181,1,34.0,7.0
8,0,182,2,96.0,6.0
8,0,183,3,72.0,5.0
8,0,184,0,55.0,5.0
8,0,185,1,24.0,8.0
8,0,186,2,20.0,6.0
8,0,187,3,17.0,7.0
8,0,188,0,51.0,3.0
8,0,189,1,136.0,6.0
8,0,190,2,36.0,7.0
8,0,191,3,21.0,5.0
8,0,192,0,0.0,7.0
8,0,193,1,94.0,8.0
8,0,194,2,36.0,6.0
8,0,195,3,31.0,6.0
8,0,196,0,18.0,3.0
8,0,197,1,6.0,6.0
8,0,198,2,34.0,6.0
8,0,199,3,32.0,5.0
9,0,0,0,10.0,5.0
9,0,1,1,26.0,6.0
9,0,2,2,22.0,5.0
9,0,3,3,27.0,5.0
9,0,4,0,6.0,5.0
9,0,5,1,50.0,6.0
9,0,6,2,120.0,6.0
9,0,7,3,18.0,5.0
9,0,8,0,26.0,4.0
9,0,9,1,28.0,5.0
9,0,10,2,78.0,5.0
9,0,11,3,10.0,5.0
9,0,12,0,113.0,6.0
9,0,13,1,18.0,5.0
9,0,14,2,30.0,7.0
9,0,15,3,20.0,5.0
9,0,16,0,18.0,3.0
9,0,17,1,8.0,5.0
9,0,18,2,158.0,5.0
9,0,19,3,12.0,6.0
9,0,20,0,11.0,5.0
9,0,21,1,28.0,7.0
9,0,22,2,10.0,5.0
9,0,23,3,30.0,7.0
9,0,24,0,2.0,6.0
9,0,25,1,40.0,8.0
9,0,26,2,56.0,5.0
9,0,27,3,14.0,6.0
9,0,28,0,2.0,6.0
9,0,29,1,26.0,7.0
9,0,30,2,90.0,5.0
9,0,31,3,14.0,8.0
9,0,32,0,42.0,5.0
9,0,33,1,60.0,6.0
9,0,34,2,24.0,7.0
9,0,35,3,20.0,5.0
9,0,36,0,121.0,4.0
9,0,37,1,134.0,8.0
9,0,38,2,90.0,6.0
9,0,39,3,16.0,6.0
9,0,40,0,49.0,5.0
9,0,41,1,56.0,9.0
9,0,42,2,120.0,6.0
9,0,43,3,12.0,5.0
9,0,44,0,43.0,6.0
9,0,45,1,44.0,7.0
9,0,46,2,42.0,6.0
9,0,47,3,9.0,8.0
9,0,48,0,6.0,4.0
9,0,49,1,10.0,7.0
9,0,50,2,66.0,7.0
9,0,51,3,27.0,6.0
9,0,52,0,161.0,5.0
9,0,53,1,22.0,9.0
9,0,54,2,48.0,7.0
9,0,55,3,83.0,6.0
9,0,56,0,9.0,6.0
9,0,57,1,8.0,7.0
9,0,58,2,8.0,7.0
9,0,59,3,32.0,5.0
9,0,60,0,14.0,6.0
9,0,61,1,16.0,7.0
9,0,62,2,44.0,6.0
9,0,63,3,143.0,8.0
9,0,64,0,11.0,5.0
9,0,65,1,24.0,8.0
9,0,66,2,34.0,5.0
9,0,67,3,13.0,5.0
9,0,68,0,52.0,6.0
9,0,69,1,44.0,8.0
9,0,70,2,48.0,6.0
9,0,71,3,45.0,5.0
9,0,72,0,31.0,6.0
9,0,73,1,40.0,7.0
9,0,74,2,42.0,7.0
9,0,75,3,35.0,6.0
9,0,76,0,87.0,5.0
9,0,77,1,56.0,5.0
9,0,78,2,110.0,7.0
9,0,79,3,77.0,5.0
9,0,80,0,24.0,4.0
9,0,81,1,30.0,5.0
9,0,82,2,80.0,6.0
9,0,83,3,20.0,7.0
9,0,84,0,85.0,5.0
9,0,85,1,40.0,6.0
9,0,86,2,12.0,7.0
9,0,87,3,11.0,6.0
9,0,88,0,33.0,4.0
9,0,89,1,14.0,5.0
9,0,90,2,32.0,6.0
9,0,91,3,30.0,6.0
9,0,92,0,125.0,5.0
9,0,93,1,0.0,7.0
9,0,94,2,34.0,5.0
9,0,95,3,34.0,5.0
9,0,96,0,4.0,5.0
9,0,97,1,56.0,8.0
9,0,98,2,56.0,7.0
9,0,99,3,20.0,7.0
9,0,100,0,113.0,5.0
9,0,101,1,10.0,6.0
9,0,102,2,54.0,7.0
9,0,103,3,16.0,6.0
9,0,104,0,5.0,4.0
9,0,105,1,18.0,8.0
9,0,106,2,12.0,7.0
9,0,107,3,11.0,7.0
9,0,108,0,47.0,6.0
9,0,109,1,154.0,9.0
9,0,110,2,50.0,6.0
9,0,111,3,25.0,6.0
9,0,112,0,10.0,3.0
9,0,113,1,78.0,8.0
9,0,114,2,80.0,6.0
9,0,115,3,26.0,6.0
9,0,116,0,23.0,4.0
9,0,117,1,32.0,6.0
9,0,118,2,32.0,6.0
9,0,119,3,99.0,6.0
9,0,120,0,50.0,6.0
9,0,121,1,2.0,7.0
9,0,122,2,60.0,6.0
9,0,123,3,47.0,6.0
9,0,124,0,14.0,4.0
9,0,125,1,28.0,8.0
9,0,126,2,48.0,6.0
9,0,127,3,49.0,5.0
9,0,128,0,84.0,5.0
9,0,129,1,40.0,6.0
9,0,130,2,26.0,5.0
9,0,131,3,30.0,6.0
9,0,132,0,41.0,3.0
9,0,133,1,162.0,6.0
9,0,134,2,74.0,7.0
9,0,135,3,131.0,7.0
9,0,136,0,25.0,7.0
9,0,137,1,32.0,6.0
9,0,138,2,16.0,7.0
9,0,139,3,41.0,6.0
9,0,140,0,38.0,6.0
9,0,141,1,42.0,5.0
9,0,142,2,94.0,7.0
9,0,143,3,113.0,6.0
9,0,144,0,55.0,5.0
9,0,145,1,26.0,5.0
9,0,146,2,26.0,6.0
9,0,147,3,12.0,8.0
9,0,148,0,109.0,6.0
9,0,149,1,58.0,5.0
9,0,150,2,74.0,7.0
9,0,151,3,51.0,5.0
9,0,152,0,46.0,5.0
9,0,153,1,18.0,5.0
9,0,154,2,98.0,7.0
9,0,155,3,26.0,8.0
9,0,156,0,18.0,6.0
9,0,157,1,50.0,8.0
9,0,158,2,34.0,6.0
9,0,159,3,4.0,5.0
9,0,160,0,67.0,4.0
9,0,161,1,62.0,6.0
9,0,162,2,154.0,6.0
9,0,163,3,32.0,5.0
9,0,164,0,5.0,3.0
9,0,165,1,52.0,8.0
9,0,166,2,36.0,7.0
9,0,167,3,20.0,6.0
9,0,168,0,32.0,5.0
9,0,169,1,16.0,5.0
9,0,170,2,8.0,6.0
9,0,171,3,60.0,7.0
9,0,172,0,18.0,7.0
9,0,173,1,24.0,7.0
9,0,174,2,50.0,6.0
9,0,175,3,6.0,6.0
9,0,176,0,21.0,5.0
9,0,177,1,18.0,5.0
9,0,178,2,12.0,7.0
9,0,179,3,29.0,7.0
9,0,180,0,54.0,4.0
9,0,181,1,66.0,7.0
9,0,182,2,24.0,6.0
9,0,183,3,21.0,5.0
9,0,184,0,30.0,5.0
9,0,185,1,4.0,8.0
9,0,186,2,16.0,6.0
9,0,187,3,8.0,7.0
9,0,188,0,12.0,3.0
9,0,189,1,12.0,6.0
9,0,190,2,50.0,7.0
9,0,191,3,42.0,5.0
9,0,192,0,22.0,7.0
9,0,193,1,36.0,8.0
9,0,194,2,20.0,6.0
9,0,195,3,105.0,6.0
9,0,196,0,2.0,3.0
9,0,197,1,84.0,6.0
9,0,198,2,80.0,6.0
9,0,199,3,31.0,5.0
10,0,0,0,28.0,5.0
10,0,1,1,34.0,6.0
10,0,2,2,12.0,5.0
10,0,3,3,57.0,5.0
10,0,4,0,39.0,5.0
10,0,5,1,32.0,6.0
10,0,6,2,62.0,6.0
10,0,7,3,18.0,5.0
10,0,8,0,38.0,4.0
10,0,9,1,34.0,5.0
10,0,10,2,82.0,5.0
10,0,11,3,43.0,5.0
10,0,12,0,0.0,6.0
10,0,13,1,132.0,5.0
10,0,14,2,66.0,7.0
10,0,15,3,42.0,5.0
10,0,16,0,40.0,3.0
10,0,17,1,56.0,5.0
10,0,18,2,56.0,5.0
10,0,19,3,87.0,6.0
10,0,20,0,18.0,5.0
10,0,21,1,16.0,7.0
10,0,22,2,74.0,5.0
10,0,23,3,7.0,7.0
10,0,24,0,24.0,6.0
10,0,25,1,70.0,8.0
10,0,26,2,94.0,5.0
10,0,27,3,21.0,6.0
10,0,28,0,23.0,6.0
10,0,29,1,40.0,7.0
10,0,30,2,174.0,5.0
10,0,31,3,21.0,8.0
10,0,32,0,8.0,5.0
10,0,33,1,84.0,6.0
10,0,34,2,12.0,7.0
10,0,35,3,49.0,5.0
10,0,36,0,24.0,4.0
10,0,37,1,48.0,8.0
10,0,38,2,6.0,6.0
10,0,39,3,10.0,6.0
10,0,40,0,20.0,5.0
10,0,41,1,8.0,9.0
10,0,42,2,48.0,6.0
10,0,43,3,34.0,5.0
10,0,44,0,17.0,6.0
10,0,45,1,64.0,7.0
10,0,46,2,26.0,6.0
10,0,47,3,83.0,8.0
10,0,48,0,20.0,4.0
10,0,49,1,40.0,7.0
10,0,50,2,42.0,7.0
10,0,51,3,23.0,6.0
10,0,52,0,33.0,5.0
10,0,53,1,90.0,9.0
10,0,54,2,34.0,7.0
10,0,55,3,111.0,6.0
10,0,56,0,24.0,6.0
10,0,57,1,14.0,7.0
10,0,58,2,24.0,7.0
10,0,59,3,34.0,5.0
10,0,60,0,14.0,6.0
10,0,61,1,30.0,7.0
10,0,62,2,24.0,6.0
10,0,63,3,77.0,8.0
10,0,64,0,84.0,5.0
10,0,65,1,34.0,8.0
10,0,66,2,54.0,5.0
10,0,67,3,57.0,5.0
10,0,68,0,12.0,6.0
10,0,69,1,52.0,8.0
10,0,70,2,36.0,6.0
10,0,71,3,7.0,5.0
10,0,72,0,27.0,6.0
10,0,73,1,44.0,7.0
10,0,74,2,16.0,7.0
10,0,75,3,19.0,6.0
10,0,76,0,48.0,5.0
10,0,77,1,96.0,5.0
10,0,78,2,40.0,7.0
10,0,79,3,77.0,5.0
10,0,80,0,49.0,4.0
10,0,81,1,22.0,5.0
10,0,82,2,4.0,6.0
10,0,83,3,117.0,7.0
10,0,84,0,121.0,5.0
10,0,85,1,68.0,6.0
10,0,86,2,54.0,7.0
10,0,87,3,53.0,6.0
10,0,88,0,13.0,4.0
10,0,89,1,10.0,5.0
10,0,90,2,216.0,6.0
10,0,91,3,15.0,6.0
10,0,92,0,32.0,5.0
10,0,93,1,4.0,7.0
10,0,94,2,22.0,5.0
10,0,95,3,47.0,5.0
10,0,96,0,197.0,5.0
10,0,97,1,60.0,8.0
10,0,98,2,12.0,7.0
10,0,99,3,6.0,7.0
10,0,100,0,99.0,5.0
10,0,101,1,58.0,6.0
10,0,102,2,38.0,7.0
10,0,103,3,13.0,6.0
10,0,104,0,90.0,4.0
10,0,105,1,20.0,8.0
10,0,106,2,68.0,7.0
10,0,107,3,69.0,7.0
10,0,108,0,89.0,6.0
10,0,109,1,92.0,9.0
10,0,110,2,56.0,6.0
10,0,111,3,29.0,6.0
10,0,112,0,6.0,3.0
10,0,113,1,24.0,8.0
10,0,114,2,24.0,6.0
10,0,115,3,65.0,6.0
10,0,116,0,16.0,4.0
10,0,117,1,20.0,6.0
10,0,118,2,16.0,6.0
10,0,119,3,117.0,6.0
10,0,120,0,35.0,6.0
10,0,121,1,110.0,7.0
10,0,122,2,18.0,6.0
10,0,123,3,6.0,6.0
10,0,124,0,6.0,4.0
10,0,125,1,26.0,8.0
10,0,126,2,42.0,6.0
10,0,127,3,25.0,5.0
10,0,128,0,38.0,5.0
10,0,129,1,24.0,6.0
10,0,130,2,138.0,5.0
10,0,131,3,15.0,6.0
10,0,132,0,2.0,3.0
10,0,133,1,14.0,6.0
10,0,134,2,24.0,7.0
10,0,135,3,59.0,7.0
10,0,136,0,37.0,7.0
10,0,137,1,20.0,6.0
10,0,138,2,12.0,7.0
10,0,139,3,2.0,6.0
10,0,140,0,89.0,6.0
10,0,141,1,124.0,5.0
10,0,142,2,122.0,7.0
10,0,143,3,63.0,6.0
10,0,144,0,-2.0,5.0
10,0,145,1,4.0,5.0
10,0,146,2,32.0,6.0
10,0,147,3,6.0,8.0
10,0,148,0,75.0,6.0
10,0,149,1,8.0,5.0
10,0,150,2,22.0,7.0
10,0,151,3,46.0,5.0
10,0,152,0,40.0,5.0
10,0,153,1,14.0,5.0
10,0,154,2,40.0,7.0
10,0,155,3,28.0,8.0
10,0,156,0,21.0,6.0
10,0,157,1,22.0,8.0
10,0,158,2,44.0,6.0
10,0,159,3,5.0,5.0
10,0,160,0,12.0,4.0
10,0,161,1,18.0,6.0
10,0,162,2,62.0,6.0
10,0,163,3,34.0,5.0
10,0,164,0,28.0,3.0
10,0,165,1,58.0,8.0
10,0,166,2,30.0,7.0
10,0,167,3,13.0,6.0
10,0,168,0,-2.0,5.0
10,0,169,1,122.0,5.0
10,0,170,2,26.0,6.0
10,0,171,3,109.0,7.0
10,0,172,0,12.0,7.0
10,0,173,1,66.0,7.0
10,0,174,2,52.0,6.0
10,0,175,3,44.0,6.0
10,0,176,0,7.0,5.0
10,0,177,1,112.0,5.0
10,0,178,2,34.0,7.0
10,0,179,3,31.0,7.0
10,0,180,0,32.0,4.0
10,0,181,1,6.0,7.0
10,0,182,2,54.0,6.0
10,0,183,3,57.0,5.0
10,0,184,0,35.0,5.0
10,0,185,1,14.0,8.0
10,0,186,2,10.0,6.0
10,0,187,3,10.0,7.0
10,0,188,0,0.0,3.0
10,0,189,1,60.0,6.0
10,0,190,2,192.0,7.0
10,0,191,3,97.0,5.0
10,0,192,0,84.0,7.0
10,0,193,1,8.0,8.0
10,0,194,2,22.0,6.0
10,0,195,3,55.0,6.0
10,0,196,0,30.0,3.0
10,0,197,1,34.0,6.0
10,0,198,2,20.0,6.0
10,0,199,3,6.0,5.0
11,0,0,0,18.0,5.0
11,0,1,1,4.0,6.0
11,0,2,2,18.0,5.0
11,0,3,3,25.0,5.0
11,0,4,0,4.0,5.0
11,0,5,1,120.0,6.0
11,0,6,2,36.0,6.0
11,0,7,3,17.0,5.0
11,0,8,0,27.0,4.0
11,0,9,1,36.0,5.0
11,0,10,2,38.0,5.0
11,0,11,3,11.0,5.0
11,0,12,0,21.0,6.0
11,0,13,1,18.0,5.0
11,0,14,2,18.0,7.0
11,0,15,3,73.0,5.0
11,0,16,0,39.0,3.0
11,0,17,1,146.0,5.0
11,0,18,2,8.0,5.0
11,0,19,3,93.0,6.0
11,0,20,0,0.0,5.0
11,0,21,1,22.0,7.0
11,0,22,2,192.0,5.0
11,0,23,3,49.0,7.0
11,0,24,0,30.0,6.0
11,0,25,1,64.0,8.0
11,0,26,2,170.0,5.0
11,0,27,3,16.0,6.0
11,0,28,0,53.0,6.0
11,0,29,1,10.0,7.0
11,0,30,2,72.0,5.0
11,0,31,3,24.0,8.0
11,0,32,0,36.0,5.0
11,0,33,1,30.0,6.0
11,0,34,2,32.0,7.0
11,0,35,3,189.0,5.0
11,0,36,0,0.0,4.0
11,0,37,1,22.0,8.0
11,0,38,2,44.0,6.0
11,0,39,3,26.0,6.0
11,0,40,0,40.0,5.0
11,0,41,1,52.0,9.0
11,0,42,2,26.0,6.0
11,0,43,3,55.0,5.0
11,0,44,0,55.0,6.0
11,0,45,1,96.0,7.0
11,0,46,2,46.0,6.0
11,0,47,3,32.0,8.0
11,0,48,0,41.0,4.0
11,0,49,1,8.0,7.0
11,0,50,2,92.0,7.0
11,0,51,3,57.0,6.0
11,0,52,0,24.0,5.0
11,0,53,1,20.0,9.0
11,0,54,2,8.0,7.0
11,0,55,3,7.0,6.0
11,0,56,0,16.0,6.0
11,0,57,1,138.0,7.0
11,0,58,2,8.0,7.0
11,0,59,3,75.0,5.0
11,0,60,0,90.0,6.0
11,0,61,1,104.0,7.0
11,0,62,2,130.0,6.0
11,0,63,3,18.0,8.0
11,0,64,0,30.0,5.0
11,0,65,1,16.0,8.0
11,0,66,2,14.0,5.0
11,0,67,3,45.0,5.0
11,0,68,0,26.0,6.0
11,0,69,1,68.0,8.0
11,0,70,2,98.0,6.0
11,0,71,3,19.0,5.0
11,0,72,0,100.0,6.0
11,0,73,1,28.0,7.0
11,0,74,2,44.0,7.0
11,0,75,3,28.0,6.0
11,0,76,0,36.0,5.0
11,0,77,1,14.0,5.0
11,0,78,2,104.0,7.0
11,0,79,3,17.0,5.0
11,0,80,0,30.0,4.0
11,0,81,1,16.0,5.0
11,0,82,2,172.0,6.0
11,0,83,3,53.0,7.0
11,0,84,0,16.0,5.0
11,0,85,1,32.0,6.0
11,0,86,2,30.0,7.0
11,0,87,3,27.0,6.0
11,0,88,0,0.0,4.0
11,0,89,1,20.0,5.0
11,0,90,2,4.0,6.0
11,0,91,3,37.0,6.0
11,0,92,0,6.0,5.0
11,0,93,1,92.0,7.0
11,0,94,2,8.0,5.0
11,0,95,3,72.0,5.0
11,0,96,0,48.0,5.0
11,0,97,1,86.0,8.0
11,0,98,2,90.0,7.0
11,0,99,3,13.0,7.0
11,0,100,0,24.0,5.0
11,0,101,1,44.0,6.0
11,0,102,2,22.0,7.0
11,0,103,3,36.0,6.0
11,0,104,0,86.0,4.0
11,0,105,1,6.0,8.0
11,0,106,2,2.0,7.0
11,0,107,3,37.0,7.0
11,0,108,0,8.0,6.0
11,0,109,1,38.0,9.0
11,0,110,2,22.0,6.0
11,0,111,3,20.0,6.0
11,0,112,0,64.0,3.0
11,0,113,1,106.0,8.0
11,0,114,2,14.0,6.0
11,0,115,3,19.0,6.0
11,0,116,0,36.0,4.0
11,0,117,1,32.0,6.0
11,0,118,2,14.0,6.0
11,0,119,3,29.0,6.0
11,0,120,0,65.0,6.0
11,0,121,1,26.0,7.0
11,0,122,2,64.0,6.0
11,0,123,3,33.0,6.0
11,0,124,0,36.0,4.0
11,0,125,1,14.0,8.0
11,0,126,2,22.0,6.0
11,0,127,3,8.0,5.0
11,0,128,0,27.0,5.0
11,0,129,1,66.0,6.0
11,0,130,2,22.0,5.0
11,0,131,3,10.0,6.0
11,0,132,0,26.0,3.0
11,0,133,1,88.0,6.0
11,0,134,2,56.0,7.0
11,0,135,3,32.0,7.0
11,0,136,0,0.0,7.0
11,0,137,1,8.0,6.0
11,0,138,2,10.0,7.0
11,0,139,3,39.0,6.0
11,0,140,0,24.0,6.0
11,0,141,1,26.0,5.0
11,0,142,2,14.0,7.0
11,0,143,3,80.0,6.0
11,0,144,0,31.0,5.0
11,0,145,1,116.0,5.0
11,0,146,2,30.0,6.0
11,0,147,3,26.0,8.0
11,0,148,0,40.0,6.0
11,0,149,1,24.0,5.0
11,0,150,2,22.0,7.0
11,0,151,3,14.0,5.0
11,0,152,0,35.0,5.0
11,0,153,1,4.0,5.0
11,0,154,2,44.0,7.0
11,0,155,3,53.0,8.0
11,0,156,0,73.0,6.0
11,0,157,1,32.0,8.0
11,0,158,2,72.0,6.0
11,0,159,3,70.0,5.0
11,0,160,0,67.0,4.0
11,0,161,1,10.0,6.0
11,0,162,2,128.0,6.0
11,0,163,3,63.0,5.0
11,0,164,0,12.0,3.0
11,0,165,1,12.0,8.0
11,0,166,2,18.0,7.0
11,0,167,3,57.0,6.0
11,0,168,0,30.0,5.0
11,0,169,1,22.0,5.0
11,0,170,2,34.0,6.0
11,0,171,3,109.0,7.0
11,0,172,0,34.0,7.0
11,0,173,1,12.0,7.0
11,0,174,2,72.0,6.0
11,0,175,3,32.0,6.0
11,0,176,0,34.0,5.0
11,0,177,1,20.0,5.0
11,0,178,2,26.0,7.0
11,0,179,3,217.0,7.0
11,0,180,0,25.0,4.0
11,0,181,1,84.0,7.0
11,0,182,2,20.0,6.0
11,0,183,3,31.0,5.0
11,0,184,0,64.0,5.0
11,0,185,1,12.0,8.0
11,0,186,2,14.0,6.0
11,0,187,3,41.0,7.0
11,0,188,0,13.0,3.0
11,0,189,1,22.0,6.0
11,0,190,2,72.0,7.0
11,0,191,3,83.0,5.0
11,0,192,0,2.0,7.0
11,0,193,1,162.0,8.0
11,0,194,2,50.0,6.0
11,0,195,3,34.0,6.0
11,0,196,0,69.0,3.0
11,0,197,1,78.0,6.0
11,0,198,2,24.0,6.0
11,0,199,3,27.0,5.0
12,0,0,0,11.0,5.0
12,0,1,1,14.0,6.0
12,0,2,2,28.0,5.0
12,0,3,3,64.0,5.0
12,0,4,0,21.0,5.0
12,0,5,1,72.0,6.0
12,0,6,2,28.0,6.0
12,0,7,3,13.0,5.0
12,0,8,0,5.0,4.0
12,0,9,1,38.0,5.0
12,0,10,2,64.0,5.0
12,0,11,3,16.0,5.0
12,0,12,0,5.0,6.0
12,0,13,1,14.0,5.0
12,0,14,2,14.0,7.0
12,0,15,3,13.0,5.0
12,0,16,0,83.0,3.0
12,0,17,1,26.0,5.0
12,0,18,2,40.0,5.0
12,0,19,3,52.0,6.0
12,0,20,0,94.0,5.0
12,0,21,1,180.0,7.0
12,0,22,2,14.0,5.0
12,0,23,3,91.0,7.0
12,0,24,0,37.0,6.0
12,0,25,1,178.0,8.0
12,0,26,2,70.0,5.0
12,0,27,3,4.0,6.0
12,0,28,0,7.0,6.0
12,0,29,1,40.0,7.0
12,0,30,2,18.0,5.0
12,0,31,3,12.0,8.0
12,0,32,0,74.0,5.0
12,0,33,1,42.0,6.0
12,0,34,2,26.0,7.0
12,0,35,3,4.0,5.0
12,0,36,0,20.0,4.0
12,0,37,1,74.0,8.0
12,0,38,2,76.0,6.0
12,0,39,3,25.0,6.0
12,0,40,0,6.0,5.0
12,0,41,1,36.0,9.0
12,0,42,2,16.0,6.0
12,0,43,3,12.0,5.0
12,0,44,0,132.0,6.0
12,0,45,1,56.0,7.0
12,0,46,2,46.0,6.0
12,0,47,3,73.0,8.0
12,0,48,0,6.0,4.0
12,0,49,1,36.0,7.0
12,0,50,2,40.0,7.0
12,0,51,3,81.0,6.0
12,0,52,0,58.0,5.0
12,0,53,1,62.0,9.0
12,0,54,2,12.0,7.0
12,0,55,3,54.0,6.0
12,0,56,0,17.0,6.0
12,0,57,1,30.0,7.0
12,0,58,2,-2.0,7.0
12,0,59,3,57.0,5.0
12,0,60,0,85.0,6.0
12,0,61,1,62.0,7.0
12,0,62,2,70.0,6.0
12,0,63,3,26.0,8.0
12,0,64,0,22.0,5.0
12,0,65,1,20.0,8.0
12,0,66,2,32.0,5.0
12,0,67,3,57.0,5.0
12,0,68,0,38.0,6.0
12,0,69,1,42.0,8.0
12,0,70,2,34.0,6.0
12,0,71,3,64.0,5.0
12,0,72,0,47.0,6.0
12,0,73,1,22.0,7.0
12,0,74,2,12.0,7.0
12,0,75,3,32.0,6.0
12,0,76,0,28.0,5.0
12,0,77,1,16.0,5.0
12,0,78,2,14.0,7.0
12,0,79,3,5.0,5.0
12,0,80,0,18.0,4.0
12,0,81,1,44.0,5.0
12,0,82,2,36.0,6.0
12,0,83,3,70.0,7.0
12,0,84,0,10.0,5.0
12,0,85,1,10.0,6.0
12,0,86,2,74.0,7.0
12,0,87,3,38.0,6.0
12,0,88,0,17.0,4.0
12,0,89,1,38.0,5.0
12,0,90,2,26.0,6.0
12,0,91,3,5.0,6.0
12,0,92,0,0.0,5.0
12,0,93,1,44.0,7.0
12,0,94,2,116.0,5.0
12,0,95,3,87.0,5.0
12,0,96,0,46.0,5.0
12,0,97,1,60.0,8.0
12,0,98,2,62.0,7.0
12,0,99,3,17.0,7.0
12,0,100,0,62.0,5.0
12,0,101,1,48.0,6.0
12,0,102,2,16.0,7.0
12,0,103,3,3.0,6.0
12,0,104,0,5.0,4.0
12,0,105,1,10.0,8.0
12,0,106,2,60.0,7.0
12,0,107,3,83.0,7.0
12,0,108,0,64.0,6.0
12,0,109,1,28.0,9.0
12,0,110,2,8.0,6.0
12,0,111,3,23.0,6.0
12,0,112,0,79.0,3.0
12,0,113,1,52.0,8.0
12,0,114,2,36.0,6.0
12,0,115,3,20.0,6.0
12,0,116,0,12.0,4.0
12,0,117,1,28.0,6.0
12,0,118,2,64.0,6.0
12,0,119,3,13.0,6.0
12,0,120,0,16.0,6.0
12,0,121,1,30.0,7.0
12,0,122,2,26.0,6.0
12,0,123,3,14.0,6.0
12,0,124,0,84.0,4.0
12,0,125,1,70.0,8.0
12,0,126,2,28.0,6.0
12,0,127,3,18.0,5.0
12,0,128,0,7.0,5.0
12,0,129,1,148.0,6.0
12,0,130,2,6.0,5.0
12,0,131,3,10.0,6.0
12,0,132,0,145.0,3.0
12,0,133,1,72.0,6.0
12,0,134,2,52.0,7.0
12,0,135,3,17.0,7.0
12,0,136,0,20.0,7.0
12,0,137,1,146.0,6.0
12,0,138,2,24.0,7.0
12,0,139,3,44.0,6.0
12,0,140,0,52.0,6.0
12,0,141,1,6.0,5.0
12,0,142,2,72.0,7.0
12,0,143,3,23.0,6.0
12,0,144,0,59.0,5.0
12,0,145,1,32.0,5.0
12,0,146,2,52.0,6.0
12,0,147,3,12.0,8.0
12,0,148,0,0.0,6.0
12,0,149,1,4.0,5.0
12,0,150,2,20.0,7.0
12,0,151,3,47.0,5.0
12,0,152,0,43.0,5.0
12,0,153,1,70.0,5.0
12,0,154,2,30.0,7.0
12,0,155,3,49.0,8.0
12,0,156,0,24.0,6.0
12,0,157,1,76.0,8.0
12,0,158,2,16.0,6.0
12,0,159,3,44.0,5.0
12,0,160,0,20.0,4.0
12,0,161,1,40.0,6.0
12,0,162,2,26.0,6.0
12,0,163,3,18.0,5.0
12,0,164,0,10.0,3.0
12,0,165,1,26.0,8.0
12,0,166,2,26.0,7.0
12,0,167,3,65.0,6.0
12,0,168,0,49.0,5.0
12,0,169,1,46.0,5.0
12,0,170,2,62.0,6.0
12,0,171,3,40.0,7.0
12,0,172,0,28.0,7.0
12,0,173,1,34.0,7.0
12,0,174,2,120.0,6.0
12,0,175,3,49.0,6.0
12,0,176,0,4.0,5.0
12,0,177,1,2.0,5.0
12,0,178,2,20.0,7.0
12,0,179,3,12.0,7.0
12,0,180,0,3.0,4.0
12,0,181,1,28.0,7.0
12,0,182,2,30.0,6.0
12,0,183,3,147.0,5.0
12,0,184,0,30.0,5.0
12,0,185,1,64.0,8.0
12,0,186,2,46.0,6.0
12,0,187,3,75.0,7.0
12,0,188,0,7.0,3.0
12,0,189,1,42.0,6.0
12,0,190,2,16.0,7.0
12,0,191,3,1.0,5.0
12,0,192,0,93.0,7.0
12,0,193,1,82.0,8.0
12,0,194,2,38.0,6.0
12,0,195,3,17.0,6.0
12,0,196,0,35.0,3.0
12,0,197,1,24.0,6.0
12,0,198,2,118.0,6.0
12,0,199,3,41.0,5.0
13,0,0,0,16.0,5.0
13,0,1,1,2.0,6.0
13,0,2,2,70.0,5.0
13,0,3,3,93.0,5.0
13,0,4,0,1.0,5.0
13,0,5,1,18.0,6.0
13,0,6,2,34.0,6.0
13,0,7,3,105.0,5.0
13,0,8,0,8.0,4.0
13,0,9,1,24.0,5.0
13,0,10,2,38.0,5.0
13,0,11,3,33.0,5.0
13,0,12,0,33.0,6.0
13,0,13,1,38.0,5.0
13,0,14,2,12.0,7.0
13,0,15,3,43.0,5.0
13,0,16,0,0.0,3.0
