subject,block,trial,task,regret,mb_dist
2,3,43,3,38.0,3.0
2,3,44,0,8.0,1.0
2,3,45,1,4.0,2.0
2,3,46,2,4.0,4.0
2,3,47,3,22.0,3.0
2,3,48,0,4.0,1.0
2,3,49,1,34.0,2.0
2,3,50,2,36.0,4.0
2,3,51,3,30.0,3.0
2,3,52,0,42.0,1.0
2,3,53,1,2.0,2.0
2,3,54,2,8.0,4.0
2,3,55,3,20.0,3.0
2,3,56,0,2.0,1.0
2,3,57,1,4.0,2.0
2,3,58,2,80.0,4.0
2,3,59,3,26.0,3.0
2,3,60,0,4.0,1.0
2,3,61,1,4.0,2.0
2,3,62,2,82.0,4.0
2,3,63,3,102.0,3.0
2,3,64,0,4.0,1.0
2,3,65,1,2.0,2.0
2,3,66,2,68.0,4.0
2,3,67,3,74.0,3.0
2,3,68,0,10.0,1.0
2,3,69,1,2.0,2.0
2,3,70,2,12.0,4.0
2,3,71,3,66.0,3.0
2,3,72,0,4.0,1.0
2,3,73,1,4.0,2.0
2,3,74,2,40.0,4.0
2,3,75,3,10.0,3.0
2,3,76,0,2.0,1.0
2,3,77,1,4.0,2.0
2,3,78,2,8.0,4.0
2,3,79,3,24.0,3.0
2,3,80,0,14.0,1.0
2,3,81,1,38.0,2.0
2,3,82,2,4.0,4.0
2,3,83,3,94.0,3.0
2,3,84,0,2.0,1.0
2,3,85,1,16.0,2.0
2,3,86,2,18.0,4.0
2,3,87,3,20.0,3.0
2,3,88,0,2.0,1.0
2,3,89,1,4.0,2.0
2,3,90,2,26.0,4.0
2,3,91,3,18.0,3.0
2,3,92,0,2.0,1.0
2,3,93,1,4.0,2.0
2,3,94,2,4.0,4.0
2,3,95,3,58.0,3.0
2,3,96,0,2.0,1.0
2,3,97,1,4.0,2.0
2,3,98,2,6.0,4.0
2,3,99,3,12.0,3.0
2,4,0,0,56.0,1.0
2,4,1,1,14.0,1.0
2,4,2,2,8.0,5.0
2,4,3,3,14.0,4.0
2,4,4,0,2.0,1.0
2,4,5,1,2.0,1.0
2,4,6,2,24.0,5.0
2,4,7,3,12.0,4.0
2,4,8,0,14.0,1.0
2,4,9,1,6.0,1.0
2,4,10,2,24.0,5.0
2,4,11,3,14.0,4.0
2,4,12,0,2.0,1.0
2,4,13,1,18.0,1.0
2,4,14,2,30.0,5.0
2,4,15,3,14.0,4.0
2,4,16,0,2.0,1.0
2,4,17,1,2.0,1.0
2,4,18,2,48.0,5.0
2,4,19,3,10.0,4.0
2,4,20,0,2.0,1.0
2,4,21,1,2.0,1.0
2,4,22,2,48.0,5.0
2,4,23,3,6.0,4.0
2,4,24,0,2.0,1.0
2,4,25,1,2.0,1.0
2,4,26,2,20.0,5.0
2,4,27,3,16.0,4.0
2,4,28,0,2.0,1.0
2,4,29,1,2.0,1.0
2,4,30,2,14.0,5.0
2,4,31,3,8.0,4.0
2,4,32,0,2.0,1.0
2,4,33,1,4.0,1.0
2,4,34,2,26.0,5.0
2,4,35,3,6.0,4.0
2,4,36,0,2.0,1.0
2,4,37,1,12.0,1.0
2,4,38,2,42.0,5.0
2,4,39,3,10.0,4.0
2,4,40,0,2.0,1.0
2,4,41,1,6.0,1.0
2,4,42,2,20.0,5.0
2,4,43,3,28.0,4.0
2,4,44,0,2.0,1.0
2,4,45,1,4.0,1.0
2,4,46,2,22.0,5.0
2,4,47,3,22.0,4.0
2,4,48,0,2.0,1.0
2,4,49,1,16.0,1.0
2,4,50,2,46.0,5.0
2,4,51,3,8.0,4.0
2,4,52,0,2.0,1.0
2,4,53,1,2.0,1.0
2,4,54,2,8.0,5.0
2,4,55,3,36.0,4.0
2,4,56,0,2.0,1.0
2,4,57,1,2.0,1.0
2,4,58,2,8.0,5.0
2,4,59,3,4.0,4.0
2,4,60,0,12.0,1.0
2,4,61,1,8.0,1.0
2,4,62,2,6.0,5.0
2,4,63,3,14.0,4.0
2,4,64,0,2.0,1.0
2,4,65,1,4.0,1.0
2,4,66,2,14.0,5.0
2,4,67,3,20.0,4.0
2,4,68,0,2.0,1.0
2,4,69,1,2.0,1.0
2,4,70,2,22.0,5.0
2,4,71,3,6.0,4.0
2,4,72,0,2.0,1.0
2,4,73,1,6.0,1.0
2,4,74,2,4.0,5.0
2,4,75,3,8.0,4.0
2,4,76,0,2.0,1.0
2,4,77,1,4.0,1.0
2,4,78,2,12.0,5.0
2,4,79,3,6.0,4.0
2,4,80,0,2.0,1.0
2,4,81,1,2.0,1.0
2,4,82,2,12.0,5.0
2,4,83,3,14.0,4.0
2,4,84,0,2.0,1.0
2,4,85,1,2.0,1.0
2,4,86,2,6.0,5.0
2,4,87,3,8.0,4.0
2,4,88,0,2.0,1.0
2,4,89,1,4.0,1.0
2,4,90,2,14.0,5.0
2,4,91,3,48.0,4.0
2,4,92,0,2.0,1.0
2,4,93,1,2.0,1.0
2,4,94,2,4.0,5.0
2,4,95,3,18.0,4.0
2,4,96,0,2.0,1.0
2,4,97,1,4.0,1.0
2,4,98,2,4.0,5.0
2,4,99,3,16.0,4.0
3,0,0,0,4.0,3.0
3,0,1,1,2.0,1.0
3,0,2,2,48.0,3.0
3,0,3,3,12.0,5.0
3,0,4,0,8.0,3.0
3,0,5,1,4.0,1.0
3,0,6,2,10.0,3.0
3,0,7,3,16.0,5.0
3,0,8,0,66.0,3.0
3,0,9,1,2.0,1.0
3,0,10,2,8.0,3.0
3,0,11,3,34.0,5.0
3,0,12,0,44.0,3.0
3,0,13,1,14.0,1.0
3,0,14,2,10.0,3.0
3,0,15,3,6.0,5.0
3,0,16,0,14.0,3.0
3,0,17,1,22.0,1.0
3,0,18,2,6.0,3.0
3,0,19,3,68.0,5.0
3,0,20,0,36.0,3.0
3,0,21,1,2.0,1.0
3,0,22,2,2.0,3.0
3,0,23,3,14.0,5.0
3,0,24,0,4.0,3.0
3,0,25,1,12.0,1.0
3,0,26,2,16.0,3.0
3,0,27,3,38.0,5.0
3,0,28,0,12.0,3.0
3,0,29,1,6.0,1.0
3,0,30,2,2.0,3.0
3,0,31,3,6.0,5.0
3,0,32,0,4.0,3.0
3,0,33,1,6.0,1.0
3,0,34,2,2.0,3.0
3,0,35,3,4.0,5.0
3,0,36,0,12.0,3.0
3,0,37,1,6.0,1.0
3,0,38,2,8.0,3.0
3,0,39,3,30.0,5.0
3,0,40,0,12.0,3.0
3,0,41,1,6.0,1.0
3,0,42,2,4.0,3.0
3,0,43,3,2.0,5.0
3,0,44,0,14.0,3.0
3,0,45,1,4.0,1.0
3,0,46,2,2.0,3.0
3,0,47,3,2.0,5.0
3,0,48,0,4.0,3.0
3,0,49,1,2.0,1.0
3,0,50,2,4.0,3.0
3,0,51,3,4.0,5.0
3,0,52,0,14.0,3.0
3,0,53,1,2.0,1.0
3,0,54,2,10.0,3.0
3,0,55,3,6.0,5.0
3,0,56,0,14.0,3.0
3,0,57,1,8.0,1.0
3,0,58,2,2.0,3.0
3,0,59,3,16.0,5.0
3,0,60,0,32.0,3.0
3,0,61,1,16.0,1.0
3,0,62,2,2.0,3.0
3,0,63,3,4.0,5.0
3,0,64,0,12.0,3.0
3,0,65,1,4.0,1.0
3,0,66,2,2.0,3.0
3,0,67,3,4.0,5.0
3,0,68,0,24.0,3.0
3,0,69,1,4.0,1.0
3,0,70,2,12.0,3.0
3,0,71,3,10.0,5.0
3,0,72,0,24.0,3.0
3,0,73,1,4.0,1.0
3,0,74,2,2.0,3.0
3,0,75,3,6.0,5.0
3,0,76,0,16.0,3.0
3,0,77,1,2.0,1.0
3,0,78,2,6.0,3.0
3,0,79,3,22.0,5.0
3,0,80,0,12.0,3.0
3,0,81,1,12.0,1.0
3,0,82,2,2.0,3.0
3,0,83,3,4.0,5.0
3,0,84,0,18.0,3.0
3,0,85,1,2.0,1.0
3,0,86,2,2.0,3.0
3,0,87,3,6.0,5.0
3,0,88,0,4.0,3.0
3,0,89,1,4.0,1.0
3,0,90,2,14.0,3.0
3,0,91,3,2.0,5.0
3,0,92,0,4.0,3.0
3,0,93,1,6.0,1.0
3,0,94,2,2.0,3.0
3,0,95,3,6.0,5.0
3,0,96,0,26.0,3.0
3,0,97,1,2.0,1.0
3,0,98,2,22.0,3.0
3,0,99,3,4.0,5.0
3,1,0,0,22.0,6.0
3,1,1,1,60.0,2.0
3,1,2,2,2.0,2.0
3,1,3,3,2.0,1.0
3,1,4,0,76.0,6.0
3,1,5,1,8.0,2.0
3,1,6,2,12.0,2.0
3,1,7,3,2.0,1.0
3,1,8,0,16.0,6.0
3,1,9,1,26.0,2.0
3,1,10,2,2.0,2.0
3,1,11,3,32.0,1.0
3,1,12,0,6.0,6.0
3,1,13,1,12.0,2.0
3,1,14,2,2.0,2.0
3,1,15,3,2.0,1.0
3,1,16,0,4.0,6.0
3,1,17,1,28.0,2.0
3,1,18,2,14.0,2.0
3,1,19,3,2.0,1.0
3,1,20,0,34.0,6.0
3,1,21,1,2.0,2.0
3,1,22,2,4.0,2.0
3,1,23,3,2.0,1.0
3,1,24,0,18.0,6.0
3,1,25,1,2.0,2.0
3,1,26,2,2.0,2.0
3,1,27,3,2.0,1.0
3,1,28,0,2.0,6.0
3,1,29,1,16.0,2.0
3,1,30,2,4.0,2.0
3,1,31,3,2.0,1.0
3,1,32,0,44.0,6.0
3,1,33,1,8.0,2.0
3,1,34,2,2.0,2.0
3,1,35,3,2.0,1.0
3,1,36,0,4.0,6.0
3,1,37,1,42.0,2.0
3,1,38,2,2.0,2.0
3,1,39,3,2.0,1.0
3,1,40,0,6.0,6.0
3,1,41,1,4.0,2.0
3,1,42,2,4.0,2.0
3,1,43,3,32.0,1.0
3,1,44,0,12.0,6.0
3,1,45,1,2.0,2.0
3,1,46,2,2.0,2.0
3,1,47,3,2.0,1.0
3,1,48,0,12.0,6.0
3,1,49,1,24.0,2.0
3,1,50,2,4.0,2.0
3,1,51,3,36.0,1.0
3,1,52,0,26.0,6.0
3,1,53,1,6.0,2.0
3,1,54,2,2.0,2.0
3,1,55,3,2.0,1.0
3,1,56,0,4.0,6.0
3,1,57,1,6.0,2.0
3,1,58,2,6.0,2.0
3,1,59,3,2.0,1.0
3,1,60,0,12.0,6.0
3,1,61,1,2.0,2.0
3,1,62,2,12.0,2.0
3,1,63,3,6.0,1.0
3,1,64,0,10.0,6.0
3,1,65,1,16.0,2.0
3,1,66,2,2.0,2.0
3,1,67,3,4.0,1.0
3,1,68,0,12.0,6.0
3,1,69,1,2.0,2.0
3,1,70,2,2.0,2.0
3,1,71,3,2.0,1.0
3,1,72,0,20.0,6.0
3,1,73,1,2.0,2.0
3,1,74,2,2.0,2.0
3,1,75,3,2.0,1.0
3,1,76,0,2.0,6.0
3,1,77,1,6.0,2.0
3,1,78,2,2.0,2.0
3,1,79,3,2.0,1.0
3,1,80,0,4.0,6.0
3,1,81,1,2.0,2.0
3,1,82,2,4.0,2.0
3,1,83,3,8.0,1.0
3,1,84,0,18.0,6.0
3,1,85,1,2.0,2.0
3,1,86,2,4.0,2.0
3,1,87,3,2.0,1.0
3,1,88,0,4.0,6.0
3,1,89,1,2.0,2.0
3,1,90,2,2.0,2.0
3,1,91,3,2.0,1.0
3,1,92,0,72.0,6.0
3,1,93,1,10.0,2.0
3,1,94,2,6.0,2.0
3,1,95,3,2.0,1.0
3,1,96,0,12.0,6.0
3,1,97,1,2.0,2.0
3,1,98,2,2.0,2.0
3,1,99,3,4.0,1.0
3,2,0,0,50.0,5.0
3,2,1,1,46.0,2.0
3,2,2,2,12.0,2.0
3,2,3,3,12.0,3.0
3,2,4,0,20.0,5.0
3,2,5,1,6.0,2.0
3,2,6,2,80.0,2.0
3,2,7,3,2.0,3.0
3,2,8,0,86.0,5.0
3,2,9,1,2.0,2.0
3,2,10,2,22.0,2.0
3,2,11,3,4.0,3.0
3,2,12,0,22.0,5.0
3,2,13,1,6.0,2.0
3,2,14,2,12.0,2.0
3,2,15,3,26.0,3.0
3,2,16,0,26.0,5.0
3,2,17,1,18.0,2.0
3,2,18,2,10.0,2.0
3,2,19,3,18.0,3.0
3,2,20,0,32.0,5.0
3,2,21,1,64.0,2.0
3,2,22,2,6.0,2.0
3,2,23,3,4.0,3.0
3,2,24,0,36.0,5.0
3,2,25,1,30.0,2.0
3,2,26,2,32.0,2.0
3,2,27,3,10.0,3.0
3,2,28,0,2.0,5.0
3,2,29,1,8.0,2.0
3,2,30,2,10.0,2.0
3,2,31,3,8.0,3.0
3,2,32,0,46.0,5.0
3,2,33,1,98.0,2.0
3,2,34,2,4.0,2.0
3,2,35,3,8.0,3.0
3,2,36,0,58.0,5.0
3,2,37,1,22.0,2.0
3,2,38,2,24.0,2.0
3,2,39,3,24.0,3.0
3,2,40,0,44.0,5.0
3,2,41,1,16.0,2.0
3,2,42,2,4.0,2.0
3,2,43,3,4.0,3.0
3,2,44,0,50.0,5.0
3,2,45,1,8.0,2.0
3,2,46,2,8.0,2.0
3,2,47,3,6.0,3.0
3,2,48,0,30.0,5.0
3,2,49,1,4.0,2.0
3,2,50,2,8.0,2.0
3,2,51,3,12.0,3.0
3,2,52,0,72.0,5.0
3,2,53,1,24.0,2.0
3,2,54,2,8.0,2.0
3,2,55,3,6.0,3.0
3,2,56,0,20.0,5.0
3,2,57,1,10.0,2.0
3,2,58,2,4.0,2.0
3,2,59,3,8.0,3.0
3,2,60,0,114.0,5.0
3,2,61,1,2.0,2.0
3,2,62,2,4.0,2.0
3,2,63,3,10.0,3.0
3,2,64,0,54.0,5.0
3,2,65,1,2.0,2.0
3,2,66,2,6.0,2.0
3,2,67,3,10.0,3.0
3,2,68,0,132.0,5.0
3,2,69,1,2.0,2.0
3,2,70,2,6.0,2.0
3,2,71,3,14.0,3.0
3,2,72,0,10.0,5.0
3,2,73,1,2.0,2.0
3,2,74,2,10.0,2.0
3,2,75,3,12.0,3.0
3,2,76,0,68.0,5.0
3,2,77,1,2.0,2.0
3,2,78,2,6.0,2.0
3,2,79,3,10.0,3.0
3,2,80,0,34.0,5.0
3,2,81,1,2.0,2.0
3,2,82,2,6.0,2.0
3,2,83,3,4.0,3.0
3,2,84,0,102.0,5.0
3,2,85,1,2.0,2.0
3,2,86,2,4.0,2.0
3,2,87,3,6.0,3.0
3,2,88,0,52.0,5.0
3,2,89,1,2.0,2.0
3,2,90,2,4.0,2.0
3,2,91,3,10.0,3.0
3,2,92,0,82.0,5.0
3,2,93,1,4.0,2.0
3,2,94,2,4.0,2.0
3,2,95,3,8.0,3.0
3,2,96,0,8.0,5.0
3,2,97,1,12.0,2.0
3,2,98,2,8.0,2.0
3,2,99,3,4.0,3.0
3,3,0,0,4.0,4.0
3,3,1,1,6.0,2.0
3,3,2,2,6.0,2.0
3,3,3,3,78.0,5.0
3,3,4,0,22.0,4.0
3,3,5,1,10.0,2.0
3,3,6,2,58.0,2.0
3,3,7,3,14.0,5.0
3,3,8,0,8.0,4.0
3,3,9,1,2.0,2.0
3,3,10,2,6.0,2.0
3,3,11,3,14.0,5.0
3,3,12,0,42.0,4.0
3,3,13,1,36.0,2.0
3,3,14,2,14.0,2.0
3,3,15,3,24.0,5.0
3,3,16,0,24.0,4.0
3,3,17,1,6.0,2.0
3,3,18,2,8.0,2.0
3,3,19,3,6.0,5.0
3,3,20,0,78.0,4.0
3,3,21,1,6.0,2.0
3,3,22,2,28.0,2.0
3,3,23,3,36.0,5.0
3,3,24,0,8.0,4.0
3,3,25,1,32.0,2.0
3,3,26,2,14.0,2.0
3,3,27,3,24.0,5.0
3,3,28,0,12.0,4.0
3,3,29,1,12.0,2.0
3,3,30,2,2.0,2.0
3,3,31,3,12.0,5.0
3,3,32,0,12.0,4.0
3,3,33,1,8.0,2.0
3,3,34,2,28.0,2.0
3,3,35,3,36.0,5.0
3,3,36,0,8.0,4.0
3,3,37,1,8.0,2.0
3,3,38,2,94.0,2.0
3,3,39,3,6.0,5.0
3,3,40,0,8.0,4.0
3,3,41,1,4.0,2.0
3,3,42,2,2.0,2.0
3,3,43,3,14.0,5.0
3,3,44,0,8.0,4.0
3,3,45,1,2.0,2.0
3,3,46,2,2.0,2.0
3,3,47,3,42.0,5.0
3,3,48,0,6.0,4.0
3,3,49,1,2.0,2.0
3,3,50,2,2.0,2.0
3,3,51,3,30.0,5.0
3,3,52,0,6.0,4.0
3,3,53,1,4.0,2.0
3,3,54,2,2.0,2.0
3,3,55,3,38.0,5.0
3,3,56,0,10.0,4.0
3,3,57,1,8.0,2.0
3,3,58,2,2.0,2.0
3,3,59,3,10.0,5.0
3,3,60,0,10.0,4.0
3,3,61,1,2.0,2.0
3,3,62,2,2.0,2.0
3,3,63,3,10.0,5.0
3,3,64,0,10.0,4.0
3,3,65,1,4.0,2.0
3,3,66,2,4.0,2.0
3,3,67,3,10.0,5.0
3,3,68,0,2.0,4.0
3,3,69,1,4.0,2.0
3,3,70,2,4.0,2.0
3,3,71,3,18.0,5.0
3,3,72,0,14.0,4.0
3,3,73,1,4.0,2.0
3,3,74,2,2.0,2.0
3,3,75,3,72.0,5.0
3,3,76,0,24.0,4.0
3,3,77,1,6.0,2.0
3,3,78,2,2.0,2.0
3,3,79,3,18.0,5.0
3,3,80,0,6.0,4.0
3,3,81,1,6.0,2.0
3,3,82,2,4.0,2.0
3,3,83,3,6.0,5.0
3,3,84,0,16.0,4.0
3,3,85,1,2.0,2.0
3,3,86,2,2.0,2.0
3,3,87,3,26.0,5.0
3,3,88,0,6.0,4.0
3,3,89,1,4.0,2.0
3,3,90,2,4.0,2.0
3,3,91,3,10.0,5.0
3,3,92,0,20.0,4.0
3,3,93,1,30.0,2.0
3,3,94,2,4.0,2.0
3,3,95,3,8.0,5.0
3,3,96,0,2.0,4.0
3,3,97,1,4.0,2.0
3,3,98,2,4.0,2.0
3,3,99,3,12.0,5.0
3,4,0,0,6.0,3.0
3,4,1,1,6.0,5.0
3,4,2,2,10.0,2.0
3,4,3,3,6.0,3.0
3,4,4,0,18.0,3.0
3,4,5,1,30.0,5.0
3,4,6,2,6.0,2.0
3,4,7,3,14.0,3.0
3,4,8,0,92.0,3.0
3,4,9,1,2.0,5.0
3,4,10,2,66.0,2.0
3,4,11,3,50.0,3.0
3,4,12,0,2.0,3.0
3,4,13,1,2.0,5.0
3,4,14,2,40.0,2.0
3,4,15,3,10.0,3.0
3,4,16,0,22.0,3.0
3,4,17,1,8.0,5.0
3,4,18,2,12.0,2.0
3,4,19,3,6.0,3.0
3,4,20,0,6.0,3.0
3,4,21,1,40.0,5.0
3,4,22,2,34.0,2.0
3,4,23,3,8.0,3.0
3,4,24,0,52.0,3.0
3,4,25,1,64.0,5.0
3,4,26,2,22.0,2.0
3,4,27,3,12.0,3.0
3,4,28,0,4.0,3.0
3,4,29,1,8.0,5.0
3,4,30,2,36.0,2.0
3,4,31,3,10.0,3.0
3,4,32,0,10.0,3.0
3,4,33,1,12.0,5.0
3,4,34,2,64.0,2.0
3,4,35,3,24.0,3.0
3,4,36,0,8.0,3.0
3,4,37,1,10.0,5.0
3,4,38,2,6.0,2.0
3,4,39,3,6.0,3.0
3,4,40,0,4.0,3.0
3,4,41,1,4.0,5.0
3,4,42,2,6.0,2.0
3,4,43,3,108.0,3.0
3,4,44,0,2.0,3.0
3,4,45,1,4.0,5.0
3,4,46,2,2.0,2.0
3,4,47,3,18.0,3.0
3,4,48,0,2.0,3.0
3,4,49,1,6.0,5.0
3,4,50,2,4.0,2.0
3,4,51,3,28.0,3.0
3,4,52,0,128.0,3.0
3,4,53,1,8.0,5.0
3,4,54,2,2.0,2.0
3,4,55,3,4.0,3.0
3,4,56,0,2.0,3.0
3,4,57,1,2.0,5.0
3,4,58,2,2.0,2.0
3,4,59,3,6.0,3.0
3,4,60,0,18.0,3.0
3,4,61,1,4.0,5.0
3,4,62,2,2.0,2.0
3,4,63,3,10.0,3.0
3,4,64,0,22.0,3.0
3,4,65,1,16.0,5.0
3,4,66,2,2.0,2.0
3,4,67,3,8.0,3.0
3,4,68,0,38.0,3.0
3,4,69,1,2.0,5.0
3,4,70,2,4.0,2.0
3,4,71,3,2.0,3.0
3,4,72,0,14.0,3.0
3,4,73,1,2.0,5.0
3,4,74,2,6.0,2.0
3,4,75,3,2.0,3.0
3,4,76,0,16.0,3.0
3,4,77,1,4.0,5.0
3,4,78,2,4.0,2.0
3,4,79,3,4.0,3.0
3,4,80,0,14.0,3.0
3,4,81,1,12.0,5.0
3,4,82,2,2.0,2.0
3,4,83,3,4.0,3.0
3,4,84,0,82.0,3.0
3,4,85,1,2.0,5.0
3,4,86,2,2.0,2.0
3,4,87,3,2.0,3.0
3,4,88,0,28.0,3.0
3,4,89,1,2.0,5.0
3,4,90,2,2.0,2.0
3,4,91,3,4.0,3.0
3,4,92,0,24.0,3.0
3,4,93,1,2.0,5.0
3,4,94,2,2.0,2.0
3,4,95,3,2.0,3.0
3,4,96,0,74.0,3.0
3,4,97,1,2.0,5.0
3,4,98,2,2.0,2.0
3,4,99,3,2.0,3.0
4,0,0,0,22.0,4.0
4,0,1,1,40.0,6.0
4,0,2,2,100.0,5.0
4,0,3,3,88.0,5.0
4,0,4,0,24.0,4.0
4,0,5,1,22.0,6.0
4,0,6,2,26.0,5.0
4,0,7,3,52.0,5.0
4,0,8,0,8.0,4.0
4,0,9,1,68.0,6.0
4,0,10,2,242.0,5.0
4,0,11,3,2.0,5.0
4,0,12,0,18.0,4.0
4,0,13,1,46.0,6.0
4,0,14,2,122.0,5.0
4,0,15,3,4.0,5.0
4,0,16,0,10.0,4.0
4,0,17,1,24.0,6.0
4,0,18,2,42.0,5.0
4,0,19,3,8.0,5.0
4,0,20,0,6.0,4.0
4,0,21,1,56.0,6.0
4,0,22,2,98.0,5.0
4,0,23,3,20.0,5.0
4,0,24,0,2.0,4.0
4,0,25,1,14.0,6.0
4,0,26,2,12.0,5.0
4,0,27,3,44.0,5.0
4,0,28,0,2.0,4.0
4,0,29,1,20.0,6.0
4,0,30,2,12.0,5.0
4,0,31,3,22.0,5.0
4,0,32,0,4.0,4.0
4,0,33,1,10.0,6.0
4,0,34,2,14.0,5.0
4,0,35,3,2.0,5.0
4,0,36,0,10.0,4.0
4,0,37,1,6.0,6.0
4,0,38,2,12.0,5.0
4,0,39,3,10.0,5.0
4,0,40,0,14.0,4.0
4,0,41,1,10.0,6.0
4,0,42,2,8.0,5.0
4,0,43,3,16.0,5.0
4,0,44,0,2.0,4.0
4,0,45,1,2.0,6.0
4,0,46,2,6.0,5.0
4,0,47,3,48.0,5.0
4,0,48,0,4.0,4.0
4,0,49,1,4.0,6.0
4,0,50,2,60.0,5.0
4,0,51,3,8.0,5.0
4,0,52,0,4.0,4.0
4,0,53,1,10.0,6.0
4,0,54,2,18.0,5.0
4,0,55,3,4.0,5.0
4,0,56,0,4.0,4.0
4,0,57,1,8.0,6.0
4,0,58,2,28.0,5.0
4,0,59,3,2.0,5.0
4,0,60,0,4.0,4.0
4,0,61,1,12.0,6.0
4,0,62,2,30.0,5.0
4,0,63,3,4.0,5.0
4,0,64,0,2.0,4.0
4,0,65,1,10.0,6.0
4,0,66,2,96.0,5.0
4,0,67,3,4.0,5.0
4,0,68,0,2.0,4.0
4,0,69,1,16.0,6.0
4,0,70,2,4.0,5.0
4,0,71,3,8.0,5.0
4,0,72,0,2.0,4.0
4,0,73,1,6.0,6.0
4,0,74,2,16.0,5.0
4,0,75,3,2.0,5.0
4,0,76,0,2.0,4.0
4,0,77,1,6.0,6.0
4,0,78,2,132.0,5.0
4,0,79,3,32.0,5.0
4,0,80,0,2.0,4.0
4,0,81,1,16.0,6.0
4,0,82,2,2.0,5.0
4,0,83,3,12.0,5.0
4,0,84,0,8.0,4.0
4,0,85,1,4.0,6.0
4,0,86,2,30.0,5.0
4,0,87,3,30.0,5.0
4,0,88,0,2.0,4.0
4,0,89,1,16.0,6.0
4,0,90,2,4.0,5.0
4,0,91,3,4.0,5.0
4,0,92,0,2.0,4.0
4,0,93,1,8.0,6.0
4,0,94,2,64.0,5.0
4,0,95,3,24.0,5.0
4,0,96,0,2.0,4.0
4,0,97,1,40.0,6.0
4,0,98,2,110.0,5.0
4,0,99,3,18.0,5.0
4,1,0,0,106.0,3.0
4,1,1,1,34.0,4.0
4,1,2,2,2.0,2.0
4,1,3,3,6.0,6.0
4,1,4,0,44.0,3.0
4,1,5,1,80.0,4.0
4,1,6,2,10.0,2.0
4,1,7,3,10.0,6.0
4,1,8,0,34.0,3.0
4,1,9,1,16.0,4.0
4,1,10,2,16.0,2.0
4,1,11,3,10.0,6.0
4,1,12,0,42.0,3.0
4,1,13,1,26.0,4.0
4,1,14,2,28.0,2.0
4,1,15,3,32.0,6.0
4,1,16,0,14.0,3.0
4,1,17,1,14.0,4.0
4,1,18,2,4.0,2.0
4,1,19,3,4.0,6.0
4,1,20,0,16.0,3.0
4,1,21,1,10.0,4.0
4,1,22,2,4.0,2.0
4,1,23,3,20.0,6.0
4,1,24,0,18.0,3.0
4,1,25,1,20.0,4.0
4,1,26,2,10.0,2.0
4,1,27,3,8.0,6.0
4,1,28,0,8.0,3.0
4,1,29,1,50.0,4.0
4,1,30,2,4.0,2.0
4,1,31,3,6.0,6.0
4,1,32,0,2.0,3.0
4,1,33,1,22.0,4.0
4,1,34,2,4.0,2.0
4,1,35,3,2.0,6.0
4,1,36,0,8.0,3.0
4,1,37,1,26.0,4.0
4,1,38,2,20.0,2.0
4,1,39,3,4.0,6.0
4,1,40,0,34.0,3.0
4,1,41,1,10.0,4.0
4,1,42,2,6.0,2.0
4,1,43,3,2.0,6.0
4,1,44,0,4.0,3.0
4,1,45,1,12.0,4.0
4,1,46,2,4.0,2.0
4,1,47,3,4.0,6.0
4,1,48,0,24.0,3.0
4,1,49,1,34.0,4.0
4,1,50,2,4.0,2.0
4,1,51,3,4.0,6.0
4,1,52,0,36.0,3.0
4,1,53,1,18.0,4.0
4,1,54,2,18.0,2.0
4,1,55,3,4.0,6.0
4,1,56,0,6.0,3.0
4,1,57,1,6.0,4.0
4,1,58,2,8.0,2.0
4,1,59,3,4.0,6.0
4,1,60,0,2.0,3.0
4,1,61,1,50.0,4.0
4,1,62,2,4.0,2.0
4,1,63,3,4.0,6.0
4,1,64,0,4.0,3.0
4,1,65,1,8.0,4.0
4,1,66,2,4.0,2.0
4,1,67,3,2.0,6.0
4,1,68,0,2.0,3.0
4,1,69,1,6.0,4.0
4,1,70,2,12.0,2.0
4,1,71,3,2.0,6.0
4,1,72,0,2.0,3.0
4,1,73,1,14.0,4.0
4,1,74,2,4.0,2.0
4,1,75,3,4.0,6.0
4,1,76,0,2.0,3.0
4,1,77,1,6.0,4.0
4,1,78,2,4.0,2.0
4,1,79,3,2.0,6.0
4,1,80,0,2.0,3.0
4,1,81,1,38.0,4.0
4,1,82,2,4.0,2.0
4,1,83,3,2.0,6.0
4,1,84,0,12.0,3.0
4,1,85,1,4.0,4.0
4,1,86,2,4.0,2.0
4,1,87,3,2.0,6.0
4,1,88,0,2.0,3.0
4,1,89,1,8.0,4.0
4,1,90,2,4.0,2.0
4,1,91,3,6.0,6.0
4,1,92,0,2.0,3.0
4,1,93,1,14.0,4.0
4,1,94,2,4.0,2.0
4,1,95,3,4.0,6.0
4,1,96,0,4.0,3.0
4,1,97,1,20.0,4.0
4,1,98,2,4.0,2.0
4,1,99,3,4.0,6.0
4,2,0,0,24.0,3.0
4,2,1,1,76.0,2.0
4,2,2,2,22.0,6.0
4,2,3,3,6.0,5.0
4,2,4,0,18.0,3.0
4,2,5,1,10.0,2.0
4,2,6,2,82.0,6.0
4,2,7,3,16.0,5.0
4,2,8,0,18.0,3.0
4,2,9,1,12.0,2.0
4,2,10,2,8.0,6.0
4,2,11,3,20.0,5.0
4,2,12,0,2.0,3.0
4,2,13,1,16.0,2.0
4,2,14,2,86.0,6.0
4,2,15,3,2.0,5.0
