,subject,block,trial,task,algo,leaf,regret,correct,task_change,task_span,task_angle,task_euclid,task_manhattan,feature_change,feature_angle,feature_euclid,feature_manhattan,max_value_diff,mean_block_regret,mean_block_correct
24,12,24,1,1,sfgpi,7,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
24,12,24,2,0,sfgpi,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
24,12,24,3,1,sfgpi,7,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
24,12,24,4,0,sfgpi,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
24,12,24,5,1,sfgpi,7,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
24,12,24,6,0,sfgpi,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
24,12,24,7,1,sfgpi,7,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
24,12,24,8,0,sfgpi,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
24,12,24,9,1,sfgpi,7,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
25,12,25,0,0,sfgpi,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
25,12,25,1,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
25,12,25,2,0,sfgpi,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
25,12,25,3,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
25,12,25,4,0,sfgpi,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
25,12,25,5,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
25,12,25,6,0,sfgpi,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
25,12,25,7,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
25,12,25,8,0,sfgpi,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
25,12,25,9,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
26,12,26,0,0,sfgpi,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
26,12,26,1,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
26,12,26,2,0,sfgpi,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
26,12,26,3,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
26,12,26,4,0,sfgpi,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
26,12,26,5,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
26,12,26,6,0,sfgpi,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
26,12,26,7,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
26,12,26,8,0,sfgpi,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
26,12,26,9,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
27,12,27,0,0,sfgpi,12,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
27,12,27,1,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
27,12,27,2,0,sfgpi,12,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
27,12,27,3,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
27,12,27,4,0,sfgpi,12,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
27,12,27,5,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
27,12,27,6,0,sfgpi,12,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
27,12,27,7,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
27,12,27,8,0,sfgpi,12,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
27,12,27,9,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
28,12,28,0,0,sfgpi,12,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
28,12,28,1,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
28,12,28,2,0,sfgpi,12,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
28,12,28,3,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
28,12,28,4,0,sfgpi,12,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
28,12,28,5,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
28,12,28,6,0,sfgpi,12,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
28,12,28,7,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
28,12,28,8,0,sfgpi,12,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
28,12,28,9,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
29,12,29,0,0,sfgpi,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
29,12,29,1,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
29,12,29,2,0,sfgpi,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
29,12,29,3,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
29,12,29,4,0,sfgpi,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
29,12,29,5,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
29,12,29,6,0,sfgpi,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
29,12,29,7,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
29,12,29,8,0,sfgpi,12,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
29,12,29,9,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
30,12,30,0,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
30,12,30,1,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
30,12,30,2,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
30,12,30,3,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
30,12,30,4,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
30,12,30,5,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
30,12,30,6,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
30,12,30,7,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
30,12,30,8,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
30,12,30,9,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
31,12,31,0,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
31,12,31,1,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
31,12,31,2,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
31,12,31,3,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
31,12,31,4,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
31,12,31,5,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
31,12,31,6,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
31,12,31,7,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
31,12,31,8,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
31,12,31,9,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
32,12,32,0,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
32,12,32,1,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
32,12,32,2,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
32,12,32,3,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
32,12,32,4,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
32,12,32,5,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
32,12,32,6,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
32,12,32,7,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
32,12,32,8,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
32,12,32,9,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
33,12,33,0,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
33,12,33,1,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
33,12,33,2,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
33,12,33,3,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
33,12,33,4,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
33,12,33,5,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
33,12,33,6,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
33,12,33,7,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
33,12,33,8,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
33,12,33,9,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
34,12,34,0,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
34,12,34,1,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
34,12,34,2,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
34,12,34,3,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
34,12,34,4,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
34,12,34,5,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
34,12,34,6,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
34,12,34,7,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
34,12,34,8,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
34,12,34,9,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
35,12,35,0,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
35,12,35,1,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
35,12,35,2,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
35,12,35,3,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
35,12,35,4,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
35,12,35,5,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
35,12,35,6,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
35,12,35,7,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
35,12,35,8,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
35,12,35,9,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
36,12,36,0,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
36,12,36,1,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
36,12,36,2,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
36,12,36,3,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
36,12,36,4,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
36,12,36,5,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
36,12,36,6,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
36,12,36,7,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
36,12,36,8,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
36,12,36,9,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
37,12,37,0,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
37,12,37,1,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
37,12,37,2,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
37,12,37,3,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
37,12,37,4,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
37,12,37,5,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
37,12,37,6,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
37,12,37,7,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
37,12,37,8,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
37,12,37,9,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
38,12,38,0,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
38,12,38,1,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
38,12,38,2,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
38,12,38,3,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
38,12,38,4,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
38,12,38,5,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
38,12,38,6,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
38,12,38,7,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
38,12,38,8,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
38,12,38,9,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
39,12,39,0,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
39,12,39,1,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
39,12,39,2,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
39,12,39,3,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
39,12,39,4,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
39,12,39,5,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
39,12,39,6,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
39,12,39,7,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
39,12,39,8,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
39,12,39,9,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
40,12,40,0,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
40,12,40,1,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
40,12,40,2,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
40,12,40,3,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
40,12,40,4,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
40,12,40,5,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
40,12,40,6,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
40,12,40,7,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
40,12,40,8,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
40,12,40,9,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
41,12,41,0,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
41,12,41,1,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
41,12,41,2,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
41,12,41,3,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
41,12,41,4,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
41,12,41,5,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
41,12,41,6,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
41,12,41,7,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
41,12,41,8,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
41,12,41,9,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
42,12,42,0,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
42,12,42,1,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
42,12,42,2,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
42,12,42,3,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
42,12,42,4,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
42,12,42,5,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
42,12,42,6,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
42,12,42,7,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
42,12,42,8,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
42,12,42,9,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
43,12,43,0,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
43,12,43,1,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
43,12,43,2,0,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
43,12,43,3,1,sfgpi,4,0.0,True,False,0,1.0,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,0.0,1.0
