subject,block,trial,algo,task,leaf,regret,correct,task_change,task_span,task_angle,task_euclid,task_manhattan,feature_change,feature_angle,feature_euclid,feature_manhattan,transition_change,max_value_diff,possible_correct,mean_block_regret,mean_block_correct
99,26,0,uvfa,0,10,8.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,5.18,0.27
99,26,1,uvfa,1,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,5.18,0.27
99,26,1,uvfa,1,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,5.18,0.27
99,26,1,uvfa,1,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,5.18,0.27
99,26,2,uvfa,0,10,8.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,5.18,0.27
99,26,2,uvfa,0,10,8.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,5.18,0.27
99,26,2,uvfa,0,10,8.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,5.18,0.27
99,26,3,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,True,30.0,1,5.18,0.27
99,26,3,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,True,30.0,1,5.18,0.27
99,26,3,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,True,30.0,1,5.18,0.27
99,26,4,uvfa,0,10,8.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,5.18,0.27
99,26,4,uvfa,0,10,8.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,5.18,0.27
99,26,4,uvfa,0,10,8.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,5.18,0.27
99,26,5,uvfa,1,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,5.18,0.27
99,26,5,uvfa,1,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,5.18,0.27
99,26,5,uvfa,1,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,5.18,0.27
99,26,6,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,5.18,0.27
99,26,6,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,5.18,0.27
99,26,6,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,5.18,0.27
99,26,7,uvfa,1,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,5.18,0.27
99,26,7,uvfa,1,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,5.18,0.27
99,26,7,uvfa,1,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,5.18,0.27
99,26,8,uvfa,0,7,9.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,5.18,0.27
99,26,8,uvfa,0,7,9.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,5.18,0.27
99,26,8,uvfa,0,7,9.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,5.18,0.27
99,26,9,uvfa,1,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,5.18,0.27
99,26,9,uvfa,1,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,5.18,0.27
99,26,9,uvfa,1,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,5.18,0.27
99,27,0,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,5.34,0.16
99,27,0,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,5.34,0.16
99,27,0,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,5.34,0.16
99,27,1,uvfa,1,8,1.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,5.34,0.16
99,27,1,uvfa,1,8,1.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,5.34,0.16
99,27,1,uvfa,1,8,1.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,5.34,0.16
99,27,2,uvfa,0,7,9.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,5.34,0.16
99,27,2,uvfa,0,7,9.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,5.34,0.16
99,27,2,uvfa,0,7,9.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,5.34,0.16
99,27,3,uvfa,1,8,1.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,5.34,0.16
99,27,3,uvfa,1,8,1.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,5.34,0.16
99,27,3,uvfa,1,8,1.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,5.34,0.16
99,27,4,uvfa,0,7,9.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,5.34,0.16
99,27,4,uvfa,0,7,9.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,5.34,0.16
99,27,4,uvfa,0,7,9.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,5.34,0.16
99,27,5,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,5.34,0.16
99,27,5,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,5.34,0.16
99,27,5,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,5.34,0.16
99,27,6,uvfa,0,10,8.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,5.34,0.16
99,27,6,uvfa,0,10,8.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,5.34,0.16
99,27,6,uvfa,0,10,8.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,5.34,0.16
99,27,7,uvfa,1,8,1.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,5.34,0.16
99,27,7,uvfa,1,8,1.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,5.34,0.16
99,27,7,uvfa,1,8,1.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,5.34,0.16
99,27,8,uvfa,0,10,8.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,5.34,0.16
99,27,8,uvfa,0,10,8.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,5.34,0.16
99,27,8,uvfa,0,10,8.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,5.34,0.16
99,27,9,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,5.34,0.16
99,27,9,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,5.34,0.16
99,27,9,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,5.34,0.16
99,28,0,uvfa,0,7,9.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,5.82,0.22
99,28,0,uvfa,0,7,9.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,5.82,0.22
99,28,0,uvfa,0,7,9.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,5.82,0.22
99,28,1,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,5.82,0.22
99,28,1,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,5.82,0.22
99,28,1,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,5.82,0.22
99,28,2,uvfa,0,7,9.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,5.82,0.22
99,28,2,uvfa,0,7,9.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,5.82,0.22
99,28,2,uvfa,0,7,9.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,5.82,0.22
99,28,3,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,5.82,0.22
99,28,3,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,5.82,0.22
99,28,3,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,5.82,0.22
99,28,4,uvfa,0,7,9.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,5.82,0.22
99,28,4,uvfa,0,7,9.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,5.82,0.22
99,28,4,uvfa,0,7,9.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,5.82,0.22
99,28,5,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,5.82,0.22
99,28,5,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,5.82,0.22
99,28,5,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,5.82,0.22
99,28,6,uvfa,0,7,9.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,5.82,0.22
99,28,6,uvfa,0,7,9.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,5.82,0.22
99,28,6,uvfa,0,7,9.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,5.82,0.22
99,28,7,uvfa,1,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,5.82,0.22
99,28,7,uvfa,1,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,5.82,0.22
99,28,7,uvfa,1,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,5.82,0.22
99,28,8,uvfa,0,7,9.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,5.82,0.22
99,28,8,uvfa,0,7,9.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,5.82,0.22
99,28,8,uvfa,0,7,9.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,5.82,0.22
99,28,9,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,5.82,0.22
99,28,9,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,5.82,0.22
99,28,9,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,5.82,0.22
99,29,0,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.46,0.39
99,29,0,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.46,0.39
99,29,0,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.46,0.39
99,29,1,uvfa,1,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.46,0.39
99,29,1,uvfa,1,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.46,0.39
99,29,1,uvfa,1,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.46,0.39
99,29,2,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.46,0.39
99,29,2,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.46,0.39
99,29,2,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.46,0.39
99,29,3,uvfa,1,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.46,0.39
99,29,3,uvfa,1,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.46,0.39
99,29,3,uvfa,1,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.46,0.39
99,29,4,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.46,0.39
99,29,4,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.46,0.39
99,29,4,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.46,0.39
99,29,5,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,4.46,0.39
99,29,5,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,4.46,0.39
99,29,5,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,4.46,0.39
99,29,6,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.46,0.39
99,29,6,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.46,0.39
99,29,6,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.46,0.39
99,29,7,uvfa,1,8,1.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,4.46,0.39
99,29,7,uvfa,1,8,1.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,4.46,0.39
99,29,7,uvfa,1,8,1.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,4.46,0.39
99,29,8,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.46,0.39
99,29,8,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.46,0.39
99,29,8,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.46,0.39
99,29,9,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,4.46,0.39
99,29,9,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,4.46,0.39
99,29,9,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,4.46,0.39
99,30,0,uvfa,0,7,9.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.03,0.29
99,30,0,uvfa,0,7,9.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.03,0.29
99,30,0,uvfa,0,7,9.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.03,0.29
99,30,1,uvfa,1,8,1.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,4.03,0.29
99,30,1,uvfa,1,8,1.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,4.03,0.29
99,30,1,uvfa,1,8,1.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,4.03,0.29
99,30,2,uvfa,0,10,8.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.03,0.29
99,30,2,uvfa,0,10,8.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.03,0.29
99,30,2,uvfa,0,10,8.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.03,0.29
99,30,3,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,4.03,0.29
99,30,3,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,4.03,0.29
99,30,3,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,4.03,0.29
99,30,4,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.03,0.29
99,30,4,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.03,0.29
99,30,4,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.03,0.29
99,30,5,uvfa,1,8,1.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,4.03,0.29
99,30,5,uvfa,1,8,1.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,4.03,0.29
99,30,5,uvfa,1,8,1.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,4.03,0.29
99,30,6,uvfa,0,10,8.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.03,0.29
99,30,6,uvfa,0,10,8.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.03,0.29
99,30,6,uvfa,0,10,8.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.03,0.29
99,30,7,uvfa,1,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.03,0.29
99,30,7,uvfa,1,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.03,0.29
99,30,7,uvfa,1,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.03,0.29
99,30,8,uvfa,0,10,8.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.03,0.29
99,30,8,uvfa,0,10,8.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.03,0.29
99,30,8,uvfa,0,10,8.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.03,0.29
99,30,9,uvfa,1,8,1.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,4.03,0.29
99,30,9,uvfa,1,8,1.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,4.03,0.29
99,30,9,uvfa,1,8,1.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,4.03,0.29
99,31,0,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,4.26,0.29
99,31,0,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,4.26,0.29
99,31,0,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,4.26,0.29
99,31,1,uvfa,1,8,1.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,True,30.0,1,4.26,0.29
99,31,1,uvfa,1,8,1.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,True,30.0,1,4.26,0.29
99,31,1,uvfa,1,8,1.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,True,30.0,1,4.26,0.29
99,31,2,uvfa,0,10,8.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,4.26,0.29
99,31,2,uvfa,0,10,8.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,4.26,0.29
99,31,2,uvfa,0,10,8.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,4.26,0.29
99,31,3,uvfa,1,8,1.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,True,30.0,1,4.26,0.29
99,31,3,uvfa,1,8,1.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,True,30.0,1,4.26,0.29
99,31,3,uvfa,1,8,1.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,True,30.0,1,4.26,0.29
99,31,4,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,4.26,0.29
99,31,4,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,4.26,0.29
99,31,4,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,4.26,0.29
99,31,5,uvfa,1,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,4.26,0.29
99,31,5,uvfa,1,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,4.26,0.29
99,31,5,uvfa,1,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,4.26,0.29
99,31,6,uvfa,0,10,8.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,4.26,0.29
99,31,6,uvfa,0,10,8.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,4.26,0.29
99,31,6,uvfa,0,10,8.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,4.26,0.29
99,31,7,uvfa,1,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,4.26,0.29
99,31,7,uvfa,1,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,4.26,0.29
99,31,7,uvfa,1,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,4.26,0.29
99,31,8,uvfa,0,10,8.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,4.26,0.29
99,31,8,uvfa,0,10,8.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,4.26,0.29
99,31,8,uvfa,0,10,8.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,True,30.0,1,4.26,0.29
99,31,9,uvfa,1,8,1.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,True,30.0,1,4.26,0.29
99,31,9,uvfa,1,8,1.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,True,30.0,1,4.26,0.29
99,31,9,uvfa,1,8,1.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,True,30.0,1,4.26,0.29
99,32,0,uvfa,0,10,8.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.73,0.28
99,32,0,uvfa,0,10,8.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.73,0.28
99,32,0,uvfa,0,10,8.0,False,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.73,0.28
99,32,1,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,4.73,0.28
99,32,1,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,4.73,0.28
99,32,1,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,4.73,0.28
99,32,2,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.73,0.28
99,32,2,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.73,0.28
99,32,2,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.73,0.28
99,32,3,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,4.73,0.28
99,32,3,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,4.73,0.28
99,32,3,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,4.73,0.28
99,32,4,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.73,0.28
99,32,4,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.73,0.28
99,32,4,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.73,0.28
99,32,5,uvfa,1,8,1.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,4.73,0.28
99,32,5,uvfa,1,8,1.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,4.73,0.28
99,32,5,uvfa,1,8,1.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,4.73,0.28
99,32,6,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.73,0.28
99,32,6,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.73,0.28
99,32,6,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.73,0.28
99,32,7,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,4.73,0.28
99,32,7,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,4.73,0.28
99,32,7,uvfa,1,11,5.0,False,False,0,1.0,0.0,0,False,1.1102230246251565e-16,0.0,0.0,False,30.0,1,4.73,0.28
99,32,8,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.73,0.28
99,32,8,uvfa,0,6,0.0,True,False,0,1.0,0.0,0,False,0.0,0.0,0.0,False,30.0,1,4.73,0.28
