subject,block,trial,algo,task,leaf,regret,correct,task_change,task_span,task_angle,task_euclid,task_manhattan,feature_change,feature_angle,feature_euclid,feature_manhattan,max_value_diff,possible_correct,mean_block_regret,mean_block_correct
3,49,2,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,9,0.0,1.0
3,49,2,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,9,0.0,1.0
3,49,3,uvfa,1,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,9,0.0,1.0
3,49,3,uvfa,1,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,9,0.0,1.0
3,49,3,uvfa,1,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,9,0.0,1.0
3,49,4,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,9,0.0,1.0
3,49,4,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,9,0.0,1.0
3,49,4,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,9,0.0,1.0
3,49,5,uvfa,1,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,9,0.0,1.0
3,49,5,uvfa,1,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,9,0.0,1.0
3,49,5,uvfa,1,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,9,0.0,1.0
3,49,6,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,9,0.0,1.0
3,49,6,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,9,0.0,1.0
3,49,6,uvfa,0,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,9,0.0,1.0
3,49,7,uvfa,1,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,9,0.0,1.0
3,49,7,uvfa,1,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,9,0.0,1.0
3,49,7,uvfa,1,8,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,9,0.0,1.0
3,49,8,uvfa,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,9,0.0,1.0
3,49,8,uvfa,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,9,0.0,1.0
3,49,8,uvfa,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,9,0.0,1.0
3,49,9,uvfa,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,9,0.0,1.0
3,49,9,uvfa,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,9,0.0,1.0
3,49,9,uvfa,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,9,0.0,1.0
3,1,0,sfgpi,0,8,9.0,False,False,0,0.29289321881345254,0.0,0,False,0.29289321881345254,10.04987562112089,11.0,20.0,1,1.37,0.67
3,1,0,sfgpi,0,8,9.0,False,False,0,0.29289321881345254,0.0,0,False,0.29289321881345254,10.04987562112089,11.0,20.0,1,1.37,0.67
3,1,0,sfgpi,0,8,9.0,False,False,0,0.29289321881345254,0.0,0,False,0.29289321881345254,10.04987562112089,11.0,20.0,1,1.37,0.67
3,1,1,sfgpi,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.29289321881345254,10.04987562112089,11.0,11.0,1,1.37,0.67
3,1,1,sfgpi,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.29289321881345254,10.04987562112089,11.0,11.0,1,1.37,0.67
3,1,1,sfgpi,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.29289321881345254,10.04987562112089,11.0,11.0,1,1.37,0.67
3,1,2,sfgpi,0,7,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,20.0,1,1.37,0.67
3,1,2,sfgpi,0,7,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,20.0,1,1.37,0.67
3,1,2,sfgpi,0,7,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,20.0,1,1.37,0.67
3,1,3,sfgpi,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.29289321881345254,10.04987562112089,11.0,11.0,1,1.37,0.67
3,1,3,sfgpi,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.29289321881345254,10.04987562112089,11.0,11.0,1,1.37,0.67
3,1,3,sfgpi,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.29289321881345254,10.04987562112089,11.0,11.0,1,1.37,0.67
3,1,4,sfgpi,0,5,5.0,False,False,0,0.29289321881345254,0.0,0,False,0.7178617536565607,14.866068747318506,23.0,20.0,1,1.37,0.67
3,1,4,sfgpi,0,5,5.0,False,False,0,0.29289321881345254,0.0,0,False,0.7178617536565607,14.866068747318506,23.0,20.0,1,1.37,0.67
3,1,4,sfgpi,0,5,5.0,False,False,0,0.29289321881345254,0.0,0,False,0.7178617536565607,14.866068747318506,23.0,20.0,1,1.37,0.67
3,1,5,sfgpi,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.29289321881345254,10.04987562112089,11.0,11.0,1,1.37,0.67
3,1,5,sfgpi,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.29289321881345254,10.04987562112089,11.0,11.0,1,1.37,0.67
3,1,5,sfgpi,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.29289321881345254,10.04987562112089,11.0,11.0,1,1.37,0.67
3,1,6,sfgpi,0,5,5.0,False,False,0,0.29289321881345254,0.0,0,False,0.7178617536565607,14.866068747318506,23.0,20.0,1,1.37,0.67
3,1,6,sfgpi,0,5,5.0,False,False,0,0.29289321881345254,0.0,0,False,0.7178617536565607,14.866068747318506,23.0,20.0,1,1.37,0.67
3,1,6,sfgpi,0,5,5.0,False,False,0,0.29289321881345254,0.0,0,False,0.7178617536565607,14.866068747318506,23.0,20.0,1,1.37,0.67
3,1,7,sfgpi,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.29289321881345254,10.04987562112089,11.0,11.0,1,1.37,0.67
3,1,7,sfgpi,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.29289321881345254,10.04987562112089,11.0,11.0,1,1.37,0.67
3,1,7,sfgpi,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.29289321881345254,10.04987562112089,11.0,11.0,1,1.37,0.67
3,1,8,sfgpi,0,5,5.0,False,False,0,0.29289321881345254,0.0,0,False,0.7178617536565607,14.866068747318506,23.0,20.0,1,1.37,0.67
3,1,8,sfgpi,0,5,5.0,False,False,0,0.29289321881345254,0.0,0,False,0.7178617536565607,14.866068747318506,23.0,20.0,1,1.37,0.67
3,1,8,sfgpi,0,5,5.0,False,False,0,0.29289321881345254,0.0,0,False,0.7178617536565607,14.866068747318506,23.0,20.0,1,1.37,0.67
3,1,9,sfgpi,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.29289321881345254,10.04987562112089,11.0,11.0,1,1.37,0.67
3,1,9,sfgpi,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.29289321881345254,10.04987562112089,11.0,11.0,1,1.37,0.67
3,1,9,sfgpi,1,8,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.29289321881345254,10.04987562112089,11.0,11.0,1,1.37,0.67
3,2,0,sfgpi,0,7,4.0,False,False,0,0.29289321881345254,0.0,0,True,1.0,9.055385138137417,10.0,10.0,2,0.78,0.84
3,2,0,sfgpi,0,7,4.0,False,False,0,0.29289321881345254,0.0,0,True,1.0,9.055385138137417,10.0,10.0,2,0.78,0.84
3,2,0,sfgpi,0,7,4.0,False,False,0,0.29289321881345254,0.0,0,True,1.0,9.055385138137417,10.0,10.0,2,0.78,0.84
3,2,1,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,0.78,0.84
3,2,1,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,0.78,0.84
3,2,1,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,0.78,0.84
3,2,2,sfgpi,0,7,4.0,False,False,0,0.29289321881345254,0.0,0,True,1.0,9.055385138137417,10.0,10.0,2,0.78,0.84
3,2,2,sfgpi,0,7,4.0,False,False,0,0.29289321881345254,0.0,0,True,1.0,9.055385138137417,10.0,10.0,2,0.78,0.84
3,2,2,sfgpi,0,7,4.0,False,False,0,0.29289321881345254,0.0,0,True,1.0,9.055385138137417,10.0,10.0,2,0.78,0.84
3,2,3,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,0.78,0.84
3,2,3,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,0.78,0.84
3,2,3,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,0.78,0.84
3,2,4,sfgpi,0,5,0.0,True,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,2,0.78,0.84
3,2,4,sfgpi,0,5,0.0,True,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,2,0.78,0.84
3,2,4,sfgpi,0,5,0.0,True,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,2,0.78,0.84
3,2,5,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,0.78,0.84
3,2,5,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,0.78,0.84
3,2,5,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,0.78,0.84
3,2,6,sfgpi,0,5,0.0,True,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,2,0.78,0.84
3,2,6,sfgpi,0,5,0.0,True,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,2,0.78,0.84
3,2,6,sfgpi,0,5,0.0,True,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,2,0.78,0.84
3,2,7,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,0.78,0.84
3,2,7,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,0.78,0.84
3,2,7,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,0.78,0.84
3,2,8,sfgpi,0,5,0.0,True,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,2,0.78,0.84
3,2,8,sfgpi,0,5,0.0,True,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,2,0.78,0.84
3,2,8,sfgpi,0,5,0.0,True,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,2,0.78,0.84
3,2,9,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,0.78,0.84
3,2,9,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,0.78,0.84
3,2,9,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,0.78,0.84
3,3,0,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.7178617536565607,13.92838827718412,20.0,10.0,1,1.0,0.42
3,3,0,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.7178617536565607,13.92838827718412,20.0,10.0,1,1.0,0.42
3,3,0,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.7178617536565607,13.92838827718412,20.0,10.0,1,1.0,0.42
3,3,1,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,1.0,0.42
3,3,1,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,1.0,0.42
3,3,1,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,1.0,0.42
3,3,2,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.7178617536565607,13.92838827718412,20.0,10.0,1,1.0,0.42
3,3,2,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.7178617536565607,13.92838827718412,20.0,10.0,1,1.0,0.42
3,3,2,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.7178617536565607,13.92838827718412,20.0,10.0,1,1.0,0.42
3,3,3,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,1.0,0.42
3,3,3,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,1.0,0.42
3,3,3,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,1.0,0.42
3,3,4,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.7178617536565607,13.92838827718412,20.0,10.0,1,1.0,0.42
3,3,4,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.7178617536565607,13.92838827718412,20.0,10.0,1,1.0,0.42
3,3,4,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.7178617536565607,13.92838827718412,20.0,10.0,1,1.0,0.42
3,3,5,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,1.0,0.42
3,3,5,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,1.0,0.42
3,3,5,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,1.0,0.42
3,3,6,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.7178617536565607,13.92838827718412,20.0,10.0,1,1.0,0.42
3,3,6,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.7178617536565607,13.92838827718412,20.0,10.0,1,1.0,0.42
3,3,6,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.7178617536565607,13.92838827718412,20.0,10.0,1,1.0,0.42
3,3,7,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,1.0,0.42
3,3,7,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,1.0,0.42
3,3,7,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,1.0,0.42
3,3,8,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.7178617536565607,13.92838827718412,20.0,10.0,1,1.0,0.42
3,3,8,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.7178617536565607,13.92838827718412,20.0,10.0,1,1.0,0.42
3,3,8,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.7178617536565607,13.92838827718412,20.0,10.0,1,1.0,0.42
3,3,9,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,1.0,0.42
3,3,9,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,1.0,0.42
3,3,9,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,1.0,0.42
3,4,0,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,1,0.79,0.47
3,4,0,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,1,0.79,0.47
3,4,0,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,1,0.79,0.47
3,4,1,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,0.79,0.47
3,4,1,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,0.79,0.47
3,4,1,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,0.79,0.47
3,4,2,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,1,0.79,0.47
3,4,2,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,1,0.79,0.47
3,4,2,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,1,0.79,0.47
3,4,3,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,0.79,0.47
3,4,3,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,0.79,0.47
3,4,3,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,0.79,0.47
3,4,4,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,1,0.79,0.47
3,4,4,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,1,0.79,0.47
3,4,4,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,1,0.79,0.47
3,4,5,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,0.79,0.47
3,4,5,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,0.79,0.47
3,4,5,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,0.79,0.47
3,4,6,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,1,0.79,0.47
3,4,6,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,1,0.79,0.47
3,4,6,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,1,0.79,0.47
3,4,7,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,0.79,0.47
3,4,7,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,0.79,0.47
3,4,7,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,0.79,0.47
3,4,8,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,1,0.79,0.47
3,4,8,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,1,0.79,0.47
3,4,8,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,True,0.0,0.0,0.0,10.0,1,0.79,0.47
3,4,9,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,0.79,0.47
3,4,9,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,0.79,0.47
3,4,9,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,10.0,1,0.79,0.47
3,5,0,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,0.59,0.74
3,5,0,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,0.59,0.74
3,5,0,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,0.59,0.74
3,5,1,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,0.59,0.74
3,5,1,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,0.59,0.74
3,5,1,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,0.59,0.74
3,5,2,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,0.59,0.74
3,5,2,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,0.59,0.74
3,5,2,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,0.59,0.74
3,5,3,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,0.59,0.74
3,5,3,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,0.59,0.74
3,5,3,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,0.59,0.74
3,5,4,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,0.59,0.74
3,5,4,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,0.59,0.74
3,5,4,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,0.59,0.74
3,5,5,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,0.59,0.74
3,5,5,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,0.59,0.74
3,5,5,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,0.59,0.74
3,5,6,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,0.59,0.74
3,5,6,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,0.59,0.74
3,5,6,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,0.59,0.74
3,5,7,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,0.59,0.74
3,5,7,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,0.59,0.74
3,5,7,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,0.59,0.74
3,5,8,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,0.59,0.74
3,5,8,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,0.59,0.74
3,5,8,sfgpi,0,5,1.0,False,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,0.59,0.74
3,5,9,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,0.59,0.74
3,5,9,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,0.59,0.74
3,5,9,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,0.59,0.74
3,6,0,sfgpi,0,12,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,0.57,0.87
3,6,0,sfgpi,0,12,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,0.57,0.87
3,6,0,sfgpi,0,12,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,0.57,0.87
3,6,1,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,0.57,0.87
3,6,1,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,0.57,0.87
3,6,1,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,0.57,0.87
3,6,2,sfgpi,0,12,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,0.57,0.87
3,6,2,sfgpi,0,12,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,0.57,0.87
3,6,2,sfgpi,0,12,0.0,True,False,0,0.29289321881345254,0.0,0,False,0.0,0.0,0.0,10.0,1,0.57,0.87
3,6,3,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,0.57,0.87
3,6,3,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,0.57,0.87
3,6,3,sfgpi,1,11,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,10.0,1,0.57,0.87
