,subject,block,trial,task,algo,leaf,regret,correct,task_change,task_span,task_angle,task_euclid,task_manhattan,feature_change,feature_angle,feature_euclid,feature_manhattan,max_value_diff,mean_block_regret,mean_block_correct
11,0,11,9,1,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.79,0.92
12,0,12,0,0,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,1.04,0.85
12,0,12,1,1,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,1.04,0.85
12,0,12,2,0,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,1.04,0.85
12,0,12,3,1,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,1.04,0.85
12,0,12,4,0,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,1.04,0.85
12,0,12,5,1,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,1.04,0.85
12,0,12,6,0,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,1.04,0.85
12,0,12,7,1,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,1.04,0.85
12,0,12,8,0,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,1.04,0.85
12,0,12,9,1,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,1.04,0.85
13,0,13,0,0,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.4,0.94
13,0,13,1,1,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.4,0.94
13,0,13,2,0,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.4,0.94
