subject,block,trial,trialblock,task,reward,regret,sf_path,mb_paths,mf_paths,mf_sim,mb_sim,p0_sim,p1_sim,p01_sim,sf_comp
3,9,14,464,0,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,15,465,1,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,15,465,1,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,16,466,0,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,16,466,0,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,17,467,1,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,17,467,1,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,18,468,0,0,0,4,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],1,1,2,1,1.5,True
3,9,18,468,0,0,0,4,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],1,1,2,1,1.5,True
3,9,19,469,1,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,19,469,1,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,20,470,0,0,0,4,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],1,1,2,1,1.5,True
3,9,20,470,0,0,0,4,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],1,1,2,1,1.5,True
3,9,21,471,1,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,21,471,1,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,22,472,0,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,22,472,0,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,23,473,1,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,23,473,1,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,24,474,0,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,24,474,0,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,25,475,1,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,25,475,1,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,26,476,0,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,26,476,0,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,27,477,1,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,27,477,1,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,28,478,0,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,28,478,0,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,29,479,1,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,29,479,1,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,30,480,0,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,30,480,0,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,31,481,1,0,0,2,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],2,2,3,0,1.5,False
3,9,31,481,1,0,0,2,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],2,2,3,0,1.5,False
3,9,32,482,0,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,32,482,0,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,33,483,1,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,33,483,1,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,34,484,0,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,34,484,0,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,35,485,1,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,35,485,1,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,36,486,0,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,36,486,0,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,37,487,1,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,37,487,1,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,38,488,0,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,38,488,0,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,39,489,1,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,39,489,1,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,40,490,0,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,40,490,0,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,41,491,1,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,41,491,1,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,42,492,0,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,42,492,0,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,43,493,1,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,43,493,1,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,44,494,0,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,44,494,0,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,45,495,1,0,0,2,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],2,2,3,0,1.5,False
3,9,45,495,1,0,0,2,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],2,2,3,0,1.5,False
3,9,46,496,0,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,46,496,0,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,47,497,1,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,47,497,1,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,48,498,0,0,0,1,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,3,3,0,1.5,False
3,9,48,498,0,0,0,1,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,3,3,0,1.5,False
3,9,49,499,1,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
3,9,49,499,1,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 1 0],3,2,2,0,1.0,False
4,0,0,0,0,0,0,1,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],2,3,3,3,3.0,True
4,0,0,0,0,0,0,1,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],2,3,3,3,3.0,True
4,0,1,1,1,0,0,6,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,1,1,1,0,0,6,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,2,2,0,0,0,4,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,1,3,3,3.0,True
4,0,2,2,0,0,0,4,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,1,3,3,3.0,True
4,0,3,3,1,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],3,2,3,3,3.0,True
4,0,3,3,1,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],3,2,3,3,3.0,True
4,0,4,4,0,0,0,2,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],1,2,3,3,3.0,True
4,0,4,4,0,0,0,2,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],1,2,3,3,3.0,True
4,0,5,5,1,0,0,6,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,5,5,1,0,0,6,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,6,6,0,0,0,1,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],2,3,3,3,3.0,True
4,0,6,6,0,0,0,1,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],2,3,3,3,3.0,True
4,0,7,7,1,0,0,4,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,1,3,3,3.0,True
4,0,7,7,1,0,0,4,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,1,3,3,3.0,True
4,0,8,8,0,0,0,7,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,8,8,0,0,0,7,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,9,9,1,0,0,3,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],1,1,3,3,3.0,True
4,0,9,9,1,0,0,3,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],1,1,3,3,3.0,True
4,0,10,10,0,0,0,5,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,10,10,0,0,0,5,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,11,11,1,0,0,2,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],1,2,3,3,3.0,True
4,0,11,11,1,0,0,2,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],1,2,3,3,3.0,True
4,0,12,12,0,0,0,4,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,1,3,3,3.0,True
4,0,12,12,0,0,0,4,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,1,3,3,3.0,True
4,0,13,13,1,0,0,6,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,13,13,1,0,0,6,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,14,14,0,0,0,4,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,1,3,3,3.0,True
4,0,14,14,0,0,0,4,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,1,3,3,3.0,True
4,0,15,15,1,0,0,5,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,15,15,1,0,0,5,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,16,16,0,0,0,5,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,16,16,0,0,0,5,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,17,17,1,0,0,3,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],1,1,3,3,3.0,True
4,0,17,17,1,0,0,3,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],1,1,3,3,3.0,True
4,0,18,18,0,0,0,2,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],1,2,3,3,3.0,True
4,0,18,18,0,0,0,2,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],1,2,3,3,3.0,True
4,0,19,19,1,0,0,3,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],1,1,3,3,3.0,True
4,0,19,19,1,0,0,3,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],1,1,3,3,3.0,True
4,0,20,20,0,0,0,6,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,20,20,0,0,0,6,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,21,21,1,0,0,2,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],1,2,3,3,3.0,True
4,0,21,21,1,0,0,2,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],1,2,3,3,3.0,True
4,0,22,22,0,0,0,2,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],1,2,3,3,3.0,True
4,0,22,22,0,0,0,2,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],1,2,3,3,3.0,True
4,0,23,23,1,0,0,5,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,23,23,1,0,0,5,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,24,24,0,0,0,5,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,24,24,0,0,0,5,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,25,25,1,0,0,5,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,25,25,1,0,0,5,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,26,26,0,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],3,2,3,3,3.0,True
4,0,26,26,0,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],3,2,3,3,3.0,True
4,0,27,27,1,0,0,3,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],1,1,3,3,3.0,True
4,0,27,27,1,0,0,3,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],1,1,3,3,3.0,True
4,0,28,28,0,0,0,5,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,28,28,0,0,0,5,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,29,29,1,0,0,6,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,29,29,1,0,0,6,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,30,30,0,0,0,1,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],2,3,3,3,3.0,True
4,0,30,30,0,0,0,1,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],2,3,3,3,3.0,True
4,0,31,31,1,0,0,5,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,31,31,1,0,0,5,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,32,32,0,0,0,4,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,1,3,3,3.0,True
4,0,32,32,0,0,0,4,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,1,3,3,3.0,True
4,0,33,33,1,0,0,6,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,33,33,1,0,0,6,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,34,34,0,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],3,2,3,3,3.0,True
4,0,34,34,0,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],3,2,3,3,3.0,True
4,0,35,35,1,0,0,2,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],1,2,3,3,3.0,True
4,0,35,35,1,0,0,2,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],1,2,3,3,3.0,True
4,0,36,36,0,0,0,5,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,36,36,0,0,0,5,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,37,37,1,0,0,2,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],1,2,3,3,3.0,True
4,0,37,37,1,0,0,2,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],1,2,3,3,3.0,True
4,0,38,38,0,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],3,2,3,3,3.0,True
4,0,38,38,0,0,0,0,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],3,2,3,3,3.0,True
4,0,39,39,1,0,0,5,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,39,39,1,0,0,5,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,40,40,0,0,0,5,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,40,40,0,0,0,5,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,41,41,1,0,0,1,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],2,3,3,3,3.0,True
4,0,41,41,1,0,0,1,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],2,3,3,3,3.0,True
4,0,42,42,0,0,0,6,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,42,42,0,0,0,6,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,43,43,1,0,0,6,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,43,43,1,0,0,6,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,44,44,0,0,0,1,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],2,3,3,3,3.0,True
4,0,44,44,0,0,0,1,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],2,3,3,3,3.0,True
4,0,45,45,1,0,0,5,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,45,45,1,0,0,5,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,46,46,0,0,0,2,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],1,2,3,3,3.0,True
4,0,46,46,0,0,0,2,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],1,2,3,3,3.0,True
4,0,47,47,1,0,0,6,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,47,47,1,0,0,6,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,48,48,0,0,0,4,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,1,3,3,3.0,True
4,0,48,48,0,0,0,4,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,1,3,3,3.0,True
4,0,49,49,1,0,0,7,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,0,49,49,1,0,0,7,[1 1 1 1 1 1 1 1],[0 0 0 0 0 0 0 0],0,0,3,3,3.0,True
4,1,0,50,0,6,1,4,[0 0 1 0 0 0 0 0],[1 1 1 1 1 1 1 1],1,1,3,3,3.0,True
4,1,0,50,0,6,2,4,[0 0 1 0 0 0 0 0],[1 1 1 1 1 1 1 1],1,1,3,3,3.0,True
4,1,1,51,1,5,2,3,[0 0 0 0 0 0 1 0],[1 1 1 1 1 1 1 1],1,1,3,3,3.0,True
4,1,1,51,1,5,3,3,[0 0 0 0 0 0 1 0],[1 1 1 1 1 1 1 1],1,1,3,3,3.0,True
4,1,2,52,0,3,4,6,[0 0 1 0 0 0 0 0],[1 1 1 1 1 1 1 1],0,0,3,3,3.0,True
4,1,2,52,0,3,5,6,[0 0 1 0 0 0 0 0],[1 1 1 1 1 1 1 1],0,0,3,3,3.0,True
4,1,3,53,1,5,2,4,[0 0 0 0 0 0 1 0],[1 1 1 1 1 1 1 1],1,1,3,3,3.0,True
4,1,3,53,1,5,3,4,[0 0 0 0 0 0 1 0],[1 1 1 1 1 1 1 1],1,1,3,3,3.0,True
4,1,4,54,0,6,1,1,[0 0 1 0 0 0 0 0],[1 1 1 1 1 1 1 1],3,3,3,3,3.0,True
4,1,4,54,0,6,2,1,[0 0 1 0 0 0 0 0],[1 1 1 1 1 1 1 1],3,3,3,3,3.0,True
4,1,5,55,1,4,3,2,[0 0 0 0 0 0 1 0],[1 1 1 1 1 1 1 1],2,2,3,3,3.0,True
4,1,5,55,1,4,4,2,[0 0 0 0 0 0 1 0],[1 1 1 1 1 1 1 1],2,2,3,3,3.0,True
4,1,6,56,0,3,4,6,[0 0 1 0 0 0 0 0],[1 1 1 1 1 1 1 1],0,0,3,3,3.0,True
4,1,6,56,0,3,5,6,[0 0 1 0 0 0 0 0],[1 1 1 1 1 1 1 1],0,0,3,3,3.0,True
4,1,7,57,1,8,-1,6,[0 0 0 0 0 0 1 0],[1 1 1 1 1 1 1 1],0,0,3,3,3.0,True
4,1,7,57,1,8,0,6,[0 0 0 0 0 0 1 0],[1 1 1 1 1 1 1 1],0,0,3,3,3.0,True
4,1,8,58,0,3,4,6,[0 0 1 0 0 0 0 0],[1 1 1 1 1 1 1 1],0,0,3,3,3.0,True
4,1,8,58,0,3,5,6,[0 0 1 0 0 0 0 0],[1 1 1 1 1 1 1 1],0,0,3,3,3.0,True
4,1,9,59,1,8,-1,6,[0 0 0 0 0 0 1 0],[1 1 1 1 1 1 1 1],0,0,3,3,3.0,True
4,1,9,59,1,8,0,6,[0 0 0 0 0 0 1 0],[1 1 1 1 1 1 1 1],0,0,3,3,3.0,True
4,1,10,60,0,5,2,5,[0 0 1 0 0 0 0 0],[1 1 1 1 1 1 1 1],0,0,3,3,3.0,True
4,1,10,60,0,5,3,5,[0 0 1 0 0 0 0 0],[1 1 1 1 1 1 1 1],0,0,3,3,3.0,True
4,1,11,61,1,8,-1,6,[0 0 0 0 0 0 1 0],[1 1 1 1 1 1 1 1],0,0,3,3,3.0,True
4,1,11,61,1,8,0,6,[0 0 0 0 0 0 1 0],[1 1 1 1 1 1 1 1],0,0,3,3,3.0,True
4,1,12,62,0,6,1,4,[0 0 1 0 0 0 0 0],[1 1 1 1 1 1 1 1],1,1,3,3,3.0,True
4,1,12,62,0,6,2,4,[0 0 1 0 0 0 0 0],[1 1 1 1 1 1 1 1],1,1,3,3,3.0,True
4,1,13,63,1,7,0,7,[0 0 0 0 0 0 1 0],[1 1 1 1 1 1 1 1],0,0,3,3,3.0,True
4,1,13,63,1,7,1,7,[0 0 0 0 0 0 1 0],[1 1 1 1 1 1 1 1],0,0,3,3,3.0,True
4,1,14,64,0,6,1,4,[0 0 1 0 0 0 0 0],[1 1 1 1 1 1 1 1],1,1,3,3,3.0,True
4,1,14,64,0,6,2,4,[0 0 1 0 0 0 0 0],[1 1 1 1 1 1 1 1],1,1,3,3,3.0,True
4,1,15,65,1,4,3,2,[0 0 0 0 0 0 1 0],[1 1 1 1 1 1 1 1],2,2,3,3,3.0,True
4,1,15,65,1,4,4,2,[0 0 0 0 0 0 1 0],[1 1 1 1 1 1 1 1],2,2,3,3,3.0,True
4,1,16,66,0,6,1,4,[0 0 1 0 0 0 0 0],[1 1 1 1 1 1 1 1],1,1,3,3,3.0,True
4,1,16,66,0,6,2,4,[0 0 1 0 0 0 0 0],[1 1 1 1 1 1 1 1],1,1,3,3,3.0,True
4,1,17,67,1,8,-1,6,[0 0 0 0 0 0 1 0],[1 1 1 1 1 1 1 1],0,0,3,3,3.0,True
4,1,17,67,1,8,0,6,[0 0 0 0 0 0 1 0],[1 1 1 1 1 1 1 1],0,0,3,3,3.0,True
4,1,18,68,0,6,1,4,[0 0 1 0 0 0 0 0],[1 1 1 1 1 1 1 1],1,1,3,3,3.0,True
4,1,18,68,0,6,2,4,[0 0 1 0 0 0 0 0],[1 1 1 1 1 1 1 1],1,1,3,3,3.0,True
4,1,19,69,1,8,-1,6,[0 0 0 0 0 0 1 0],[1 1 1 1 1 1 1 1],0,0,3,3,3.0,True
4,1,19,69,1,8,0,6,[0 0 0 0 0 0 1 0],[1 1 1 1 1 1 1 1],0,0,3,3,3.0,True
4,1,20,70,0,6,1,4,[0 0 1 0 0 0 0 0],[1 1 1 1 1 1 1 1],1,1,3,3,3.0,True
4,1,20,70,0,6,2,4,[0 0 1 0 0 0 0 0],[1 1 1 1 1 1 1 1],1,1,3,3,3.0,True
4,1,21,71,1,8,-1,6,[0 0 0 0 0 0 1 0],[1 1 1 1 1 1 1 1],0,0,3,3,3.0,True
4,1,21,71,1,8,0,6,[0 0 0 0 0 0 1 0],[1 1 1 1 1 1 1 1],0,0,3,3,3.0,True
4,1,22,72,0,6,1,4,[0 0 1 0 0 0 0 0],[1 1 1 1 1 1 1 1],1,1,3,3,3.0,True
4,1,22,72,0,6,2,4,[0 0 1 0 0 0 0 0],[1 1 1 1 1 1 1 1],1,1,3,3,3.0,True
