subject,block,trial,task,regret
3,2,128,0,0.0
3,2,129,1,1.0
3,2,130,2,0.0
3,2,131,3,1.0
3,2,132,4,1.0
3,2,133,5,0.0
3,2,134,6,0.0
3,2,135,7,0.0
3,2,136,0,0.0
3,2,137,1,0.0
3,2,138,2,0.0
3,2,139,3,2.0
3,2,140,4,1.0
3,2,141,5,3.0
3,2,142,6,0.0
3,2,143,7,1.0
3,2,144,0,0.0
3,2,145,1,1.0
3,2,146,2,0.0
3,2,147,3,2.0
3,2,148,4,1.0
3,2,149,5,3.0
3,2,150,6,0.0
3,2,151,7,0.0
3,2,152,0,0.0
3,2,153,1,1.0
3,2,154,2,0.0
3,2,155,3,2.0
3,2,156,4,1.0
3,2,157,5,3.0
3,2,158,6,0.0
3,2,159,7,2.0
3,2,160,0,0.0
3,2,161,1,1.0
3,2,162,2,0.0
3,2,163,3,2.0
3,2,164,4,1.0
3,2,165,5,3.0
3,2,166,6,0.0
3,2,167,7,0.0
3,2,168,0,0.0
3,2,169,1,1.0
3,2,170,2,0.0
3,2,171,3,2.0
3,2,172,4,1.0
3,2,173,5,3.0
3,2,174,6,0.0
3,2,175,7,0.0
3,2,176,0,1.0
3,2,177,1,0.0
3,2,178,2,0.0
3,2,179,3,2.0
3,2,180,4,1.0
3,2,181,5,3.0
3,2,182,6,0.0
3,2,183,7,0.0
3,2,184,0,0.0
3,2,185,1,1.0
3,2,186,2,0.0
3,2,187,3,2.0
3,2,188,4,1.0
3,2,189,5,3.0
3,2,190,6,2.0
3,2,191,7,0.0
3,2,192,0,0.0
3,2,193,1,1.0
3,2,194,2,0.0
3,2,195,3,2.0
3,2,196,4,1.0
3,2,197,5,3.0
3,2,198,6,0.0
3,2,199,7,0.0
4,0,0,0,0.0
4,0,1,1,1.0
4,0,2,2,0.0
4,0,3,3,1.0
4,0,4,4,4.0
4,0,5,5,1.0
4,0,6,6,1.0
4,0,7,7,5.0
4,0,8,0,0.0
4,0,9,1,1.0
4,0,10,2,0.0
4,0,11,3,0.0
4,0,12,4,4.0
4,0,13,5,1.0
4,0,14,6,1.0
4,0,15,7,5.0
4,0,16,0,0.0
4,0,17,1,1.0
4,0,18,2,0.0
4,0,19,3,2.0
4,0,20,4,4.0
4,0,21,5,1.0
4,0,22,6,1.0
4,0,23,7,4.0
4,0,24,0,0.0
4,0,25,1,1.0
4,0,26,2,2.0
4,0,27,3,2.0
4,0,28,4,2.0
4,0,29,5,5.0
4,0,30,6,1.0
4,0,31,7,1.0
4,0,32,0,0.0
4,0,33,1,0.0
4,0,34,2,0.0
4,0,35,3,1.0
4,0,36,4,2.0
4,0,37,5,1.0
4,0,38,6,0.0
4,0,39,7,1.0
4,0,40,0,0.0
4,0,41,1,0.0
4,0,42,2,2.0
4,0,43,3,0.0
4,0,44,4,2.0
4,0,45,5,1.0
4,0,46,6,0.0
4,0,47,7,1.0
4,0,48,0,0.0
4,0,49,1,0.0
4,0,50,2,2.0
4,0,51,3,0.0
4,0,52,4,2.0
4,0,53,5,1.0
4,0,54,6,0.0
4,0,55,7,1.0
4,0,56,0,0.0
4,0,57,1,1.0
4,0,58,2,0.0
4,0,59,3,0.0
4,0,60,4,0.0
4,0,61,5,1.0
4,0,62,6,0.0
4,0,63,7,1.0
4,0,64,0,0.0
4,0,65,1,0.0
4,0,66,2,0.0
4,0,67,3,0.0
4,0,68,4,2.0
4,0,69,5,1.0
4,0,70,6,0.0
4,0,71,7,1.0
4,0,72,0,0.0
4,0,73,1,0.0
4,0,74,2,0.0
4,0,75,3,0.0
4,0,76,4,2.0
4,0,77,5,1.0
4,0,78,6,0.0
4,0,79,7,4.0
4,0,80,0,0.0
4,0,81,1,0.0
4,0,82,2,0.0
4,0,83,3,0.0
4,0,84,4,2.0
4,0,85,5,1.0
4,0,86,6,0.0
4,0,87,7,0.0
4,0,88,0,0.0
4,0,89,1,0.0
4,0,90,2,0.0
4,0,91,3,0.0
4,0,92,4,2.0
4,0,93,5,1.0
4,0,94,6,0.0
4,0,95,7,1.0
4,0,96,0,0.0
4,0,97,1,0.0
4,0,98,2,4.0
4,0,99,3,0.0
4,0,100,4,4.0
4,0,101,5,1.0
4,0,102,6,0.0
4,0,103,7,1.0
4,0,104,0,0.0
4,0,105,1,0.0
4,0,106,2,0.0
4,0,107,3,0.0
4,0,108,4,2.0
4,0,109,5,1.0
4,0,110,6,0.0
4,0,111,7,1.0
4,0,112,0,0.0
4,0,113,1,0.0
4,0,114,2,0.0
4,0,115,3,0.0
4,0,116,4,2.0
4,0,117,5,1.0
4,0,118,6,0.0
4,0,119,7,1.0
4,0,120,0,0.0
4,0,121,1,0.0
4,0,122,2,0.0
4,0,123,3,0.0
4,0,124,4,2.0
4,0,125,5,1.0
4,0,126,6,0.0
4,0,127,7,1.0
4,0,128,0,0.0
4,0,129,1,0.0
4,0,130,2,0.0
4,0,131,3,0.0
4,0,132,4,2.0
4,0,133,5,1.0
4,0,134,6,1.0
4,0,135,7,0.0
4,0,136,0,0.0
4,0,137,1,0.0
4,0,138,2,0.0
4,0,139,3,0.0
4,0,140,4,2.0
4,0,141,5,1.0
4,0,142,6,1.0
4,0,143,7,0.0
4,0,144,0,0.0
4,0,145,1,0.0
4,0,146,2,0.0
4,0,147,3,0.0
4,0,148,4,2.0
4,0,149,5,1.0
4,0,150,6,1.0
4,0,151,7,0.0
4,0,152,0,0.0
4,0,153,1,0.0
4,0,154,2,0.0
4,0,155,3,0.0
4,0,156,4,2.0
4,0,157,5,1.0
4,0,158,6,1.0
4,0,159,7,0.0
4,0,160,0,0.0
4,0,161,1,0.0
4,0,162,2,0.0
4,0,163,3,0.0
4,0,164,4,2.0
4,0,165,5,1.0
4,0,166,6,2.0
4,0,167,7,0.0
4,0,168,0,0.0
4,0,169,1,0.0
4,0,170,2,4.0
4,0,171,3,0.0
4,0,172,4,2.0
4,0,173,5,1.0
4,0,174,6,0.0
4,0,175,7,0.0
4,0,176,0,0.0
4,0,177,1,0.0
4,0,178,2,0.0
4,0,179,3,0.0
4,0,180,4,2.0
4,0,181,5,1.0
4,0,182,6,1.0
4,0,183,7,0.0
4,0,184,0,0.0
4,0,185,1,0.0
4,0,186,2,0.0
4,0,187,3,0.0
4,0,188,4,2.0
4,0,189,5,1.0
4,0,190,6,1.0
4,0,191,7,0.0
4,0,192,0,0.0
4,0,193,1,0.0
4,0,194,2,0.0
4,0,195,3,0.0
4,0,196,4,2.0
4,0,197,5,1.0
4,0,198,6,1.0
4,0,199,7,0.0
4,1,0,0,0.0
4,1,1,1,2.0
4,1,2,2,2.0
4,1,3,3,3.0
4,1,4,4,1.0
4,1,5,5,3.0
4,1,6,6,3.0
4,1,7,7,1.0
4,1,8,0,2.0
4,1,9,1,1.0
4,1,10,2,0.0
4,1,11,3,1.0
4,1,12,4,2.0
4,1,13,5,0.0
4,1,14,6,5.0
4,1,15,7,2.0
4,1,16,0,0.0
4,1,17,1,1.0
4,1,18,2,1.0
4,1,19,3,3.0
4,1,20,4,1.0
4,1,21,5,0.0
4,1,22,6,0.0
4,1,23,7,0.0
4,1,24,0,0.0
4,1,25,1,1.0
4,1,26,2,1.0
4,1,27,3,1.0
4,1,28,4,1.0
4,1,29,5,0.0
4,1,30,6,0.0
4,1,31,7,1.0
4,1,32,0,0.0
4,1,33,1,2.0
4,1,34,2,1.0
4,1,35,3,1.0
4,1,36,4,1.0
4,1,37,5,0.0
4,1,38,6,0.0
4,1,39,7,1.0
4,1,40,0,0.0
4,1,41,1,1.0
4,1,42,2,1.0
4,1,43,3,0.0
4,1,44,4,1.0
4,1,45,5,0.0
4,1,46,6,0.0
4,1,47,7,2.0
4,1,48,0,2.0
4,1,49,1,0.0
4,1,50,2,1.0
4,1,51,3,1.0
4,1,52,4,1.0
4,1,53,5,2.0
4,1,54,6,0.0
4,1,55,7,1.0
4,1,56,0,0.0
4,1,57,1,1.0
4,1,58,2,1.0
4,1,59,3,1.0
4,1,60,4,1.0
4,1,61,5,0.0
4,1,62,6,0.0
4,1,63,7,1.0
4,1,64,0,0.0
4,1,65,1,1.0
4,1,66,2,1.0
4,1,67,3,1.0
4,1,68,4,1.0
4,1,69,5,0.0
4,1,70,6,0.0
4,1,71,7,1.0
4,1,72,0,0.0
4,1,73,1,1.0
4,1,74,2,1.0
4,1,75,3,0.0
4,1,76,4,1.0
4,1,77,5,0.0
4,1,78,6,0.0
4,1,79,7,0.0
4,1,80,0,1.0
4,1,81,1,1.0
4,1,82,2,1.0
4,1,83,3,1.0
4,1,84,4,1.0
4,1,85,5,0.0
4,1,86,6,0.0
4,1,87,7,1.0
4,1,88,0,0.0
4,1,89,1,1.0
4,1,90,2,1.0
4,1,91,3,1.0
4,1,92,4,1.0
4,1,93,5,0.0
4,1,94,6,0.0
4,1,95,7,1.0
4,1,96,0,0.0
4,1,97,1,1.0
4,1,98,2,1.0
4,1,99,3,1.0
4,1,100,4,1.0
4,1,101,5,0.0
4,1,102,6,0.0
4,1,103,7,1.0
4,1,104,0,0.0
4,1,105,1,1.0
4,1,106,2,1.0
4,1,107,3,1.0
4,1,108,4,1.0
4,1,109,5,0.0
4,1,110,6,0.0
4,1,111,7,1.0
4,1,112,0,0.0
4,1,113,1,1.0
4,1,114,2,1.0
4,1,115,3,1.0
4,1,116,4,1.0
4,1,117,5,0.0
4,1,118,6,3.0
4,1,119,7,1.0
4,1,120,0,0.0
4,1,121,1,1.0
4,1,122,2,1.0
4,1,123,3,1.0
4,1,124,4,1.0
4,1,125,5,0.0
4,1,126,6,0.0
4,1,127,7,1.0
4,1,128,0,0.0
4,1,129,1,1.0
4,1,130,2,0.0
4,1,131,3,1.0
4,1,132,4,1.0
4,1,133,5,0.0
4,1,134,6,0.0
4,1,135,7,0.0
4,1,136,0,1.0
4,1,137,1,0.0
4,1,138,2,0.0
4,1,139,3,2.0
4,1,140,4,1.0
4,1,141,5,0.0
4,1,142,6,0.0
4,1,143,7,0.0
4,1,144,0,1.0
4,1,145,1,0.0
4,1,146,2,0.0
4,1,147,3,1.0
4,1,148,4,1.0
4,1,149,5,0.0
4,1,150,6,0.0
4,1,151,7,0.0
4,1,152,0,0.0
4,1,153,1,0.0
4,1,154,2,0.0
4,1,155,3,1.0
4,1,156,4,1.0
4,1,157,5,0.0
4,1,158,6,0.0
4,1,159,7,0.0
4,1,160,0,0.0
4,1,161,1,0.0
4,1,162,2,0.0
4,1,163,3,1.0
4,1,164,4,1.0
4,1,165,5,0.0
4,1,166,6,0.0
4,1,167,7,0.0
4,1,168,0,0.0
4,1,169,1,0.0
4,1,170,2,0.0
4,1,171,3,1.0
4,1,172,4,0.0
4,1,173,5,0.0
4,1,174,6,0.0
4,1,175,7,0.0
4,1,176,0,1.0
4,1,177,1,0.0
4,1,178,2,0.0
4,1,179,3,1.0
4,1,180,4,1.0
4,1,181,5,0.0
4,1,182,6,0.0
4,1,183,7,0.0
4,1,184,0,1.0
4,1,185,1,0.0
4,1,186,2,0.0
4,1,187,3,1.0
4,1,188,4,1.0
4,1,189,5,0.0
4,1,190,6,0.0
4,1,191,7,0.0
4,1,192,0,0.0
4,1,193,1,0.0
4,1,194,2,0.0
4,1,195,3,1.0
4,1,196,4,1.0
4,1,197,5,2.0
4,1,198,6,0.0
4,1,199,7,0.0
4,2,0,0,1.0
4,2,1,1,3.0
4,2,2,2,4.0
4,2,3,3,0.0
4,2,4,4,0.0
4,2,5,5,2.0
4,2,6,6,3.0
4,2,7,7,0.0
4,2,8,0,4.0
4,2,9,1,3.0
4,2,10,2,2.0
4,2,11,3,0.0
4,2,12,4,4.0
4,2,13,5,2.0
4,2,14,6,1.0
4,2,15,7,0.0
4,2,16,0,3.0
4,2,17,1,1.0
4,2,18,2,3.0
4,2,19,3,0.0
4,2,20,4,0.0
4,2,21,5,3.0
4,2,22,6,1.0
4,2,23,7,0.0
4,2,24,0,1.0
4,2,25,1,1.0
4,2,26,2,3.0
4,2,27,3,0.0
4,2,28,4,0.0
4,2,29,5,3.0
4,2,30,6,0.0
4,2,31,7,3.0
4,2,32,0,0.0
4,2,33,1,1.0
4,2,34,2,3.0
4,2,35,3,0.0
4,2,36,4,0.0
4,2,37,5,1.0
4,2,38,6,1.0
4,2,39,7,0.0
4,2,40,0,1.0
4,2,41,1,3.0
4,2,42,2,3.0
4,2,43,3,0.0
4,2,44,4,0.0
4,2,45,5,3.0
4,2,46,6,0.0
4,2,47,7,0.0
4,2,48,0,0.0
4,2,49,1,1.0
4,2,50,2,2.0
4,2,51,3,1.0
4,2,52,4,1.0
4,2,53,5,3.0
4,2,54,6,0.0
4,2,55,7,0.0
4,2,56,0,0.0
4,2,57,1,1.0
4,2,58,2,2.0
4,2,59,3,0.0
4,2,60,4,0.0
4,2,61,5,3.0
4,2,62,6,0.0
4,2,63,7,0.0
4,2,64,0,0.0
4,2,65,1,1.0
4,2,66,2,2.0
4,2,67,3,0.0
4,2,68,4,0.0
4,2,69,5,3.0
4,2,70,6,0.0
4,2,71,7,0.0
4,2,72,0,0.0
4,2,73,1,1.0
4,2,74,2,3.0
4,2,75,3,0.0
4,2,76,4,3.0
4,2,77,5,3.0
4,2,78,6,0.0
4,2,79,7,0.0
4,2,80,0,0.0
4,2,81,1,1.0
4,2,82,2,2.0
4,2,83,3,0.0
4,2,84,4,0.0
4,2,85,5,3.0
4,2,86,6,0.0
4,2,87,7,0.0
4,2,88,0,0.0
4,2,89,1,1.0
4,2,90,2,2.0
4,2,91,3,0.0
4,2,92,4,0.0
4,2,93,5,3.0
4,2,94,6,0.0
4,2,95,7,0.0
4,2,96,0,1.0
4,2,97,1,1.0
4,2,98,2,2.0
4,2,99,3,0.0
4,2,100,4,0.0
4,2,101,5,3.0
4,2,102,6,0.0
4,2,103,7,0.0
4,2,104,0,0.0
4,2,105,1,3.0
4,2,106,2,2.0
4,2,107,3,0.0
4,2,108,4,0.0
4,2,109,5,3.0
4,2,110,6,0.0
4,2,111,7,0.0
4,2,112,0,0.0
4,2,113,1,1.0
4,2,114,2,2.0
4,2,115,3,0.0
4,2,116,4,1.0
4,2,117,5,3.0
4,2,118,6,0.0
4,2,119,7,0.0
4,2,120,0,0.0
4,2,121,1,1.0
4,2,122,2,2.0
4,2,123,3,0.0
4,2,124,4,0.0
4,2,125,5,3.0
4,2,126,6,0.0
4,2,127,7,0.0
4,2,128,0,2.0
4,2,129,1,1.0
4,2,130,2,2.0
4,2,131,3,0.0
4,2,132,4,4.0
4,2,133,5,3.0
4,2,134,6,0.0
4,2,135,7,5.0
4,2,136,0,0.0
4,2,137,1,1.0
4,2,138,2,2.0
4,2,139,3,0.0
4,2,140,4,3.0
4,2,141,5,3.0
4,2,142,6,0.0
4,2,143,7,5.0
4,2,144,0,0.0
4,2,145,1,1.0
4,2,146,2,2.0
4,2,147,3,0.0
4,2,148,4,4.0
4,2,149,5,3.0
4,2,150,6,0.0
4,2,151,7,0.0
4,2,152,0,0.0
4,2,153,1,1.0
4,2,154,2,2.0
4,2,155,3,0.0
4,2,156,4,4.0
4,2,157,5,3.0
4,2,158,6,0.0
4,2,159,7,0.0
4,2,160,0,0.0
4,2,161,1,1.0
4,2,162,2,2.0
4,2,163,3,0.0
4,2,164,4,4.0
4,2,165,5,3.0
4,2,166,6,0.0
4,2,167,7,0.0
4,2,168,0,0.0
4,2,169,1,1.0
4,2,170,2,2.0
4,2,171,3,0.0
4,2,172,4,4.0
4,2,173,5,2.0
4,2,174,6,0.0
4,2,175,7,0.0
4,2,176,0,0.0
4,2,177,1,1.0
4,2,178,2,2.0
4,2,179,3,0.0
4,2,180,4,4.0
4,2,181,5,3.0
4,2,182,6,0.0
4,2,183,7,6.0
4,2,184,0,0.0
4,2,185,1,1.0
4,2,186,2,2.0
4,2,187,3,0.0
4,2,188,4,3.0
4,2,189,5,2.0
4,2,190,6,0.0
4,2,191,7,0.0
4,2,192,0,1.0
4,2,193,1,1.0
4,2,194,2,2.0
4,2,195,3,0.0
4,2,196,4,3.0
4,2,197,5,2.0
4,2,198,6,0.0
4,2,199,7,0.0
5,0,0,0,1.0
5,0,1,1,1.0
5,0,2,2,2.0
5,0,3,3,1.0
5,0,4,4,1.0
5,0,5,5,0.0
5,0,6,6,1.0
5,0,7,7,0.0
5,0,8,0,1.0
5,0,9,1,0.0
5,0,10,2,2.0
5,0,11,3,0.0
5,0,12,4,0.0
5,0,13,5,0.0
5,0,14,6,1.0
5,0,15,7,0.0
5,0,16,0,1.0
5,0,17,1,0.0
5,0,18,2,1.0
5,0,19,3,0.0
5,0,20,4,1.0
5,0,21,5,0.0
5,0,22,6,0.0
5,0,23,7,0.0
5,0,24,0,1.0
5,0,25,1,0.0
5,0,26,2,1.0
5,0,27,3,0.0
5,0,28,4,1.0
5,0,29,5,0.0
5,0,30,6,0.0
5,0,31,7,0.0
5,0,32,0,1.0
5,0,33,1,1.0
5,0,34,2,1.0
5,0,35,3,0.0
5,0,36,4,0.0
5,0,37,5,0.0
5,0,38,6,1.0
5,0,39,7,0.0
5,0,40,0,1.0
5,0,41,1,0.0
5,0,42,2,1.0
5,0,43,3,1.0
5,0,44,4,0.0
5,0,45,5,0.0
5,0,46,6,0.0
5,0,47,7,0.0
5,0,48,0,1.0
5,0,49,1,0.0
5,0,50,2,1.0
5,0,51,3,0.0
5,0,52,4,0.0
5,0,53,5,1.0
5,0,54,6,0.0
5,0,55,7,0.0
5,0,56,0,1.0
5,0,57,1,0.0
5,0,58,2,3.0
5,0,59,3,0.0
5,0,60,4,0.0
5,0,61,5,0.0
5,0,62,6,1.0
5,0,63,7,0.0
5,0,64,0,1.0
5,0,65,1,0.0
5,0,66,2,1.0
5,0,67,3,0.0
5,0,68,4,0.0
5,0,69,5,0.0
5,0,70,6,0.0
5,0,71,7,0.0
5,0,72,0,1.0
5,0,73,1,0.0
5,0,74,2,1.0
5,0,75,3,0.0
5,0,76,4,0.0
5,0,77,5,0.0
5,0,78,6,0.0
5,0,79,7,0.0
5,0,80,0,1.0
5,0,81,1,0.0
5,0,82,2,1.0
5,0,83,3,0.0
5,0,84,4,0.0
5,0,85,5,0.0
5,0,86,6,0.0
5,0,87,7,1.0
5,0,88,0,1.0
5,0,89,1,0.0
5,0,90,2,1.0
5,0,91,3,0.0
5,0,92,4,0.0
5,0,93,5,0.0
5,0,94,6,0.0
5,0,95,7,0.0
5,0,96,0,1.0
5,0,97,1,0.0
5,0,98,2,3.0
5,0,99,3,0.0
5,0,100,4,0.0
5,0,101,5,0.0
5,0,102,6,0.0
5,0,103,7,0.0
5,0,104,0,1.0
5,0,105,1,0.0
5,0,106,2,1.0
5,0,107,3,0.0
5,0,108,4,0.0
5,0,109,5,0.0
5,0,110,6,0.0
5,0,111,7,0.0
5,0,112,0,1.0
5,0,113,1,0.0
5,0,114,2,1.0
5,0,115,3,0.0
5,0,116,4,0.0
5,0,117,5,0.0
5,0,118,6,0.0
5,0,119,7,0.0
5,0,120,0,1.0
5,0,121,1,0.0
5,0,122,2,1.0
5,0,123,3,0.0
5,0,124,4,0.0
5,0,125,5,0.0
5,0,126,6,0.0
5,0,127,7,0.0
5,0,128,0,1.0
5,0,129,1,0.0
5,0,130,2,1.0
5,0,131,3,0.0
5,0,132,4,0.0
5,0,133,5,0.0
5,0,134,6,0.0
5,0,135,7,0.0
5,0,136,0,1.0
5,0,137,1,1.0
5,0,138,2,1.0
5,0,139,3,0.0
5,0,140,4,0.0
5,0,141,5,0.0
5,0,142,6,0.0
5,0,143,7,0.0
5,0,144,0,1.0
5,0,145,1,1.0
5,0,146,2,1.0
5,0,147,3,0.0
5,0,148,4,0.0
5,0,149,5,0.0
5,0,150,6,0.0
5,0,151,7,0.0
5,0,152,0,1.0
5,0,153,1,0.0
5,0,154,2,1.0
5,0,155,3,0.0
5,0,156,4,0.0
5,0,157,5,0.0
5,0,158,6,0.0
5,0,159,7,0.0
5,0,160,0,1.0
5,0,161,1,0.0
5,0,162,2,1.0
5,0,163,3,0.0
5,0,164,4,0.0
5,0,165,5,0.0
5,0,166,6,0.0
5,0,167,7,0.0
5,0,168,0,1.0
5,0,169,1,1.0
5,0,170,2,1.0
5,0,171,3,0.0
5,0,172,4,0.0
5,0,173,5,0.0
5,0,174,6,0.0
5,0,175,7,0.0
5,0,176,0,1.0
5,0,177,1,0.0
5,0,178,2,1.0
5,0,179,3,0.0
5,0,180,4,0.0
5,0,181,5,0.0
5,0,182,6,0.0
5,0,183,7,0.0
5,0,184,0,1.0
5,0,185,1,0.0
5,0,186,2,1.0
5,0,187,3,1.0
5,0,188,4,0.0
5,0,189,5,0.0
5,0,190,6,0.0
5,0,191,7,0.0
5,0,192,0,1.0
5,0,193,1,0.0
5,0,194,2,1.0
5,0,195,3,0.0
5,0,196,4,0.0
5,0,197,5,0.0
5,0,198,6,0.0
5,0,199,7,0.0
5,1,0,0,2.0
5,1,1,1,0.0
5,1,2,2,2.0
5,1,3,3,1.0
5,1,4,4,2.0
5,1,5,5,0.0
5,1,6,6,1.0
5,1,7,7,3.0
5,1,8,0,1.0
5,1,9,1,2.0
5,1,10,2,0.0
5,1,11,3,1.0
5,1,12,4,1.0
5,1,13,5,0.0
5,1,14,6,2.0
5,1,15,7,0.0
5,1,16,0,0.0
5,1,17,1,2.0
5,1,18,2,2.0
5,1,19,3,0.0
5,1,20,4,1.0
5,1,21,5,2.0
5,1,22,6,2.0
5,1,23,7,0.0
5,1,24,0,0.0
5,1,25,1,2.0
5,1,26,2,0.0
5,1,27,3,2.0
5,1,28,4,1.0
5,1,29,5,2.0
5,1,30,6,1.0
5,1,31,7,0.0
5,1,32,0,0.0
5,1,33,1,0.0
5,1,34,2,2.0
5,1,35,3,1.0
5,1,36,4,0.0
5,1,37,5,2.0
5,1,38,6,0.0
5,1,39,7,0.0
5,1,40,0,0.0
5,1,41,1,0.0
5,1,42,2,0.0
5,1,43,3,2.0
5,1,44,4,1.0
5,1,45,5,2.0
5,1,46,6,2.0
5,1,47,7,2.0
5,1,48,0,0.0
5,1,49,1,0.0
5,1,50,2,0.0
5,1,51,3,0.0
5,1,52,4,1.0
5,1,53,5,0.0
5,1,54,6,0.0
5,1,55,7,0.0
5,1,56,0,0.0
5,1,57,1,0.0
5,1,58,2,0.0
5,1,59,3,0.0
5,1,60,4,1.0
5,1,61,5,0.0
5,1,62,6,2.0
5,1,63,7,0.0
5,1,64,0,0.0
5,1,65,1,0.0
5,1,66,2,0.0
5,1,67,3,1.0
5,1,68,4,1.0
5,1,69,5,0.0
5,1,70,6,0.0
5,1,71,7,0.0
5,1,72,0,0.0
5,1,73,1,2.0
5,1,74,2,2.0
5,1,75,3,0.0
5,1,76,4,1.0
5,1,77,5,0.0
5,1,78,6,0.0
5,1,79,7,0.0
5,1,80,0,0.0
5,1,81,1,0.0
5,1,82,2,0.0
5,1,83,3,0.0
5,1,84,4,1.0
5,1,85,5,0.0
5,1,86,6,0.0
5,1,87,7,0.0
5,1,88,0,0.0
5,1,89,1,0.0
5,1,90,2,0.0
5,1,91,3,0.0
5,1,92,4,1.0
5,1,93,5,0.0
5,1,94,6,0.0
5,1,95,7,0.0
5,1,96,0,0.0
5,1,97,1,0.0
5,1,98,2,0.0
5,1,99,3,1.0
5,1,100,4,1.0
5,1,101,5,0.0
5,1,102,6,2.0
5,1,103,7,0.0
5,1,104,0,1.0
5,1,105,1,0.0
5,1,106,2,0.0
5,1,107,3,0.0
5,1,108,4,1.0
5,1,109,5,0.0
5,1,110,6,0.0
5,1,111,7,0.0
5,1,112,0,0.0
5,1,113,1,0.0
5,1,114,2,0.0
5,1,115,3,0.0
5,1,116,4,1.0
5,1,117,5,2.0
5,1,118,6,0.0
5,1,119,7,0.0
5,1,120,0,0.0
5,1,121,1,0.0
5,1,122,2,0.0
5,1,123,3,0.0
5,1,124,4,1.0
5,1,125,5,0.0
5,1,126,6,0.0
5,1,127,7,0.0
5,1,128,0,0.0
5,1,129,1,0.0
5,1,130,2,0.0
5,1,131,3,0.0
5,1,132,4,1.0
5,1,133,5,0.0
5,1,134,6,1.0
5,1,135,7,0.0
5,1,136,0,0.0
5,1,137,1,0.0
5,1,138,2,0.0
5,1,139,3,0.0
5,1,140,4,1.0
5,1,141,5,0.0
5,1,142,6,1.0
5,1,143,7,0.0
5,1,144,0,0.0
5,1,145,1,0.0
5,1,146,2,0.0
5,1,147,3,0.0
5,1,148,4,2.0
5,1,149,5,0.0
5,1,150,6,1.0
5,1,151,7,0.0
5,1,152,0,0.0
5,1,153,1,0.0
5,1,154,2,0.0
5,1,155,3,0.0
5,1,156,4,2.0
5,1,157,5,0.0
5,1,158,6,1.0
5,1,159,7,0.0
5,1,160,0,0.0
5,1,161,1,0.0
5,1,162,2,0.0
5,1,163,3,0.0
5,1,164,4,2.0
5,1,165,5,0.0
5,1,166,6,1.0
5,1,167,7,0.0
5,1,168,0,0.0
5,1,169,1,0.0
5,1,170,2,0.0
5,1,171,3,0.0
5,1,172,4,2.0
5,1,173,5,0.0
5,1,174,6,1.0
5,1,175,7,3.0
5,1,176,0,0.0
5,1,177,1,0.0
5,1,178,2,0.0
5,1,179,3,0.0
5,1,180,4,2.0
5,1,181,5,0.0
5,1,182,6,1.0
5,1,183,7,0.0
5,1,184,0,0.0
5,1,185,1,0.0
5,1,186,2,0.0
5,1,187,3,0.0
5,1,188,4,2.0
5,1,189,5,0.0
5,1,190,6,1.0
5,1,191,7,0.0
5,1,192,0,0.0
5,1,193,1,0.0
5,1,194,2,0.0
5,1,195,3,0.0
5,1,196,4,2.0
5,1,197,5,0.0
5,1,198,6,1.0
5,1,199,7,0.0
5,2,0,0,2.0
5,2,1,1,1.0
5,2,2,2,0.0
5,2,3,3,0.0
5,2,4,4,2.0
5,2,5,5,3.0
5,2,6,6,1.0
5,2,7,7,0.0
5,2,8,0,0.0
5,2,9,1,1.0
5,2,10,2,0.0
5,2,11,3,1.0
5,2,12,4,2.0
5,2,13,5,2.0
5,2,14,6,0.0
5,2,15,7,2.0
5,2,16,0,0.0
5,2,17,1,0.0
5,2,18,2,0.0
5,2,19,3,1.0
5,2,20,4,2.0
5,2,21,5,2.0
5,2,22,6,0.0
5,2,23,7,0.0
5,2,24,0,0.0
5,2,25,1,0.0
5,2,26,2,0.0
5,2,27,3,0.0
5,2,28,4,2.0
5,2,29,5,3.0
5,2,30,6,0.0
5,2,31,7,2.0
5,2,32,0,0.0
5,2,33,1,1.0
5,2,34,2,0.0
5,2,35,3,0.0
5,2,36,4,2.0
5,2,37,5,2.0
5,2,38,6,0.0
5,2,39,7,0.0
5,2,40,0,0.0
5,2,41,1,0.0
5,2,42,2,0.0
5,2,43,3,1.0
5,2,44,4,2.0
5,2,45,5,2.0
5,2,46,6,0.0
5,2,47,7,0.0
5,2,48,0,0.0
5,2,49,1,0.0
5,2,50,2,0.0
5,2,51,3,0.0
5,2,52,4,2.0
5,2,53,5,2.0
5,2,54,6,0.0
5,2,55,7,0.0
5,2,56,0,0.0
5,2,57,1,0.0
5,2,58,2,0.0
5,2,59,3,0.0
5,2,60,4,2.0
5,2,61,5,2.0
5,2,62,6,0.0
5,2,63,7,0.0
5,2,64,0,0.0
5,2,65,1,0.0
5,2,66,2,0.0
5,2,67,3,0.0
5,2,68,4,2.0
5,2,69,5,2.0
5,2,70,6,0.0
5,2,71,7,0.0
5,2,72,0,0.0
5,2,73,1,0.0
5,2,74,2,0.0
5,2,75,3,0.0
5,2,76,4,2.0
5,2,77,5,2.0
5,2,78,6,0.0
5,2,79,7,0.0
5,2,80,0,0.0
5,2,81,1,0.0
5,2,82,2,0.0
5,2,83,3,0.0
5,2,84,4,2.0
5,2,85,5,2.0
5,2,86,6,0.0
5,2,87,7,0.0
5,2,88,0,0.0
5,2,89,1,0.0
5,2,90,2,0.0
5,2,91,3,0.0
5,2,92,4,2.0
